#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 19
#    # data points      = 18
#    # variables        = 2
#    chi-square         = 12.5710596
#    reduced chi-square = 0.78569122
#    Akaike info crit   = -2.46154004
#    Bayesian info crit = -0.68079652
#[[Variables]]
#    N:       1 (fixed)
#    logmu:   10.9502897 +/- 0.04640621 (0.42%) (init = 11)
#    logstd:  0.06621101 +/- 0.00350937 (5.30%) (init = 0.1)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(logmu, logstd) =  0.124

#bin_center	count	error
9.347925	0.04370256905552177	0.03090238293443282
9.561775	0.04370256905552177	0.03090238293443282
9.775625	0.21851284527760886	0.0690998289081212
9.989475	0.19666156074984797	0.06555385358328265
10.203325	0.34962055244417417	0.08740513811104354
10.417175	0.39332312149969595	0.09270714880329844
10.631025000000001	0.6336872513050658	0.11767276842958062
10.844875	0.4370256905552177	0.09772191519952547
11.058725	0.6118359667773048	0.11562612937553754
11.272575	0.4370256905552177	0.09772191519952547
11.486425	0.4370256905552177	0.09772191519952547
11.700275000000001	0.21851284527760886	0.0690998289081212
11.914125	0.34962055244417417	0.08740513811104354
12.127975000000001	0.1311077071665653	0.05352449731738705
12.341825	0.06555385358328265	0.03784753501272556
12.555675	0.0	0.0
12.769525000000002	0.06555385358328265	0.03784753501272556
12.983375	0.0	0.0
13.197225000000001	0.021851284527760886	0.021851284527760886
13.411075	0.021851284527760886	0.021851284527760886
