# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  DD144 SA 50 A RF- 
# Start: 17-Dec-16   19:53:01   End: 17-Dec-16   19:58:01 
  
# Sample - (Flip off): Sum 94236+94238+94240+94242 , Loaded: 94236+94238+94240+94242 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  DD144 SA 50 A RF+ 
# Start: 17-Dec-16   19:58:01   End: 17-Dec-16   20:03:01 
  
# Sample + (Flip on): Sum 94237+94239+94241+94243 , Loaded: 94237+94239+94241+94243 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 94158:94163 , Loaded: 94158:94163 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 0.98372 +/- 0.0035605  Te = 0.71066 +/- 0.0023692 
# Foreground Image Only :  I_corr = I_s 
  
# Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  2 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0038234	1.05949	0.158901	0.0011419
0.00434465	0.927887	0.0999536	0.00114273
0.00484466	0.974587	0.086667	0.00114883
0.00532039	0.955313	0.0811521	0.00115351
0.00581026	0.761648	0.0708009	0.00115684
0.00628491	0.678201	0.0664494	0.00115921
0.00676694	0.770466	0.0621545	0.00116271
0.00724637	0.649858	0.0570393	0.00117028
0.00772624	0.605737	0.0537222	0.00117597
0.00820102	0.514969	0.0498647	0.00118035
0.00866947	0.618931	0.0498893	0.00118383
0.00915135	0.503333	0.0455793	0.00119074
0.00962655	0.57553	0.0466499	0.00119888
0.0101059	0.41949	0.0405547	0.00120553
0.0105835	0.434895	0.0393932	0.00121101
0.0110611	0.43374	0.0386235	0.00121562
0.0115364	0.411501	0.0359792	0.0012256
0.0120149	0.366975	0.0341465	0.00123448
0.0124906	0.245804	0.0306209	0.00124195
0.0129686	0.31999	0.031088	0.00124839
0.0134441	0.288251	0.0294965	0.00125573
0.0139162	0.249361	0.0278215	0.00126668
0.0143927	0.298447	0.0283079	0.0012762
0.0148684	0.210234	0.0261127	0.00128447
0.0153469	0.187426	0.0249057	0.00129177
0.0158209	0.164336	0.0231571	0.00130202
0.0162987	0.169046	0.0230449	0.00131356
0.0167745	0.145086	0.0215347	0.00132368
0.0172507	0.147544	0.0217479	0.00133266
0.0177263	0.138351	0.0208936	0.00134067
0.0182039	0.0878991	0.019674	0.00135366
0.0186796	0.12715	0.0191314	0.00136557
0.0191649	0.122155	0.0187427	0.00137644
0.0196562	0.0990423	0.0171514	0.00138631
0.0201394	0.0964971	0.0181016	0.00139716
0.0206216	0.100622	0.017774	0.00141089
0.0211043	0.0788642	0.0171869	0.00142326
0.021583	0.0625029	0.0160293	0.00143437
0.022062	0.0798084	0.0158069	0.00144449
0.0225426	0.0711309	0.0156774	0.00145798
0.0230212	0.0476604	0.0149046	0.00147178
0.0234993	0.0300098	0.0138745	0.00148434
0.0239796	0.0553831	0.0149472	0.00149589
0.0244575	0.0568307	0.0145444	0.00150691
0.0249353	0.0237221	0.013921	0.00152215
0.025412	0.0331604	0.013893	0.00153608
0.0258895	0.0559243	0.0135927	0.00154891
0.0263671	0.0321021	0.0135115	0.00156075
0.0268446	0.0437184	0.0133597	0.00157408
0.0273208	0.0312227	0.0132575	0.00158935
0.0277981	0.027986	0.0125534	0.00160347
0.0282754	0.0496261	0.0134497	0.00161655
0.0287513	0.0461215	0.01335	0.00162865
0.0292284	0.0649962	0.0140089	0.00164401
0.0297079	0.065302	0.0130856	0.00165944
0.0300589	0.0707304	0.020526	0.00167004
