# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  DD144 LA 50 A RF- 
# Start: 17-Dec-16   17:26:40   End: 17-Dec-16   17:31:41 
  
# Sample - (Flip off): Sum 94208+94211+94213 , Loaded: 94208+94211+94213 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  DD144 SA 50 A RF+ 
# Start: 17-Dec-16   17:31:41   End: 17-Dec-16   17:36:41 
  
# Sample + (Flip on): Sum 94209+94212+94214 , Loaded: 94209+94212+94214 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 94166:94171 , Loaded: 94166:94171 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 1.0034 +/- 0.0019488  Te = 0.70578 +/- 0.0012672 
# Foreground Image Only :  I_corr = I_s 
  
# Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  2 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0208221	0.0965572	0.00382391	0.00312592
0.0237754	0.0756498	0.00373273	0.00316372
0.0264603	0.0655635	0.0035263	0.00319606
0.0290488	0.0791326	0.00346181	0.00323466
0.0316867	0.0972942	0.00346398	0.00327677
0.0344207	0.131546	0.00345432	0.00331737
0.0371929	0.148625	0.00339241	0.00337165
0.0399987	0.172701	0.00348231	0.00342415
0.0427624	0.196019	0.00355787	0.00347639
0.0454225	0.205251	0.00357503	0.0035359
0.0480106	0.207945	0.00344638	0.00358959
0.0507024	0.192431	0.00339423	0.00365195
0.0532655	0.172629	0.00314637	0.00371327
0.0558114	0.161297	0.00297805	0.00377134
0.0583969	0.139022	0.00273805	0.00383976
0.0610491	0.100137	0.00247433	0.00390548
0.0635967	0.0784835	0.00227731	0.00397326
0.0661067	0.0590921	0.0021437	0.00404116
0.0686525	0.0394146	0.00196267	0.00399637
0.0711974	0.0286627	0.00183111	0.00414451
0.0737298	0.0258889	0.00179033	0.00429193
0.0762477	0.0240398	0.00172973	0.00430955
0.0787897	0.0241555	0.0017064	0.00427563
0.0813184	0.0262813	0.00169755	0.00441286
0.0838339	0.0328764	0.00172854	0.00454937
0.0863726	0.03734	0.00169997	0.0045527
0.0889103	0.03804	0.00168015	0.00468647
0.0916365	0.0398835	0.00158745	0.0046832
0.0943702	0.0401397	0.00161132	0.00482291
0.097026	0.0383535	0.00156215	0.00495864
0.099645	0.0366119	0.00155474	0.00509249
0.10233	0.032082	0.00145211	0.00517387
0.105094	0.0273473	0.0014082	0.00516741
0.107828	0.0228976	0.00137955	0.00530183
0.110503	0.0177958	0.00136315	0.00527514
0.11314	0.0149137	0.00132354	0.00540104
0.11577	0.0154122	0.00130819	0.00552659
0.118389	0.0136108	0.00129444	0.00565159
0.120989	0.0106807	0.00126941	0.00577573
0.1236	0.0130883	0.00125069	0.00590036
0.126203	0.00866558	0.00123651	0.00602462
0.128774	0.0116502	0.00124108	0.00614736
0.131333	0.0113579	0.00122731	0.0061149
0.133904	0.0118236	0.0012038	0.00623464
0.136496	0.0129334	0.00121222	0.0061905
0.139024	0.0133341	0.0012014	0.00630515
0.141536	0.012005	0.00119055	0.00641908
0.144184	0.0110659	0.00111738	0.00653915
0.146881	0.0101913	0.00111627	0.00666148
0.149535	0.00832808	0.00109651	0.00678182
0.152115	0.0109463	0.00112784	0.00689884
0.154827	0.00921273	0.00103693	0.00697432
0.157586	0.0055195	0.00106208	0.00709859
0.159565	0.00871226	0.00152171	0.00718772
