GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 LA 30 A RF- 
Start: 17-Dec-16   17:46:42   End: 17-Dec-16   17:51:42 
  
Sample - (Flip off): Sum 94215+94217 , Loaded: 94215+94217 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 30 A RF+ 
Start: 17-Dec-16   17:51:42   End: 17-Dec-16   17:56:43 
  
Sample + (Flip on): Sum 94216+94218 , Loaded: 94216+94218 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94166:94171 , Loaded: 94166:94171 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 1.0034 +/- 0.0019488  Te = 0.70578 +/- 0.0012672 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0256738	0.479681	0.0113502	0.00308404
0.0277608	0.0998928	0.00603763	0.00311915
0.0282666	0.348256	0.00967388	0.00312657
0.0302794	0.0603054	0.00538817	0.00315232
0.0308224	0.223721	0.00744069	0.00316384
0.0329497	0.0702598	0.00443971	0.00320151
0.0334442	0.129656	0.00824948	0.00320889
0.0355336	0.0578392	0.00372542	0.00324639
0.0360725	0.0858944	0.00807692	0.00325737
0.038078	0.0581689	0.00362074	0.00329275
0.0386668	0.0486151	0.00724857	0.00330176
0.0406332	0.0637146	0.00346921	0.0033458
0.0412123	0.0380206	0.00797774	0.00335753
0.0432113	0.0729215	0.00333927	0.00339395
0.0438537	0.0472679	0.0102283	0.00341054
0.0457645	0.0856228	0.00333661	0.00345405
0.0464509	0.0679906	0.0110106	0.00346786
0.0483058	0.105197	0.00341155	0.0035097
0.0489963	0.108491	0.0168695	0.0035271
0.0508831	0.100984	0.00324662	0.00356957
0.0534336	0.1072	0.00316709	0.00363291
0.0554552	0.098214	0.00740413	0.00368038
0.0560734	0.111076	0.00338581	0.00369353
0.0580066	0.0829438	0.00604763	0.00374802
0.0586321	0.101068	0.00339976	0.00376397
0.0605638	0.0684954	0.00504246	0.00381059
0.0612161	0.0899462	0.00328042	0.00383029
0.063126	0.0441339	0.00424592	0.00388283
0.0637954	0.0721213	0.00312408	0.00389963
0.0656671	0.0348853	0.00396918	0.00395136
0.0663173	0.0647099	0.00309171	0.00397047
0.0683077	0.0268253	0.00309851	0.00394372
0.0689507	0.0434661	0.00319661	0.00398084
0.0708841	0.0228574	0.00274976	0.00409246
0.0715657	0.0307047	0.00320189	0.00413181
0.0734701	0.0213215	0.0024945	0.00424176
0.0742105	0.0234356	0.00347494	0.00415783
0.0760262	0.0203814	0.00230609	0.00425956
0.0767767	0.0240996	0.00376281	0.00430161
0.0785666	0.016981	0.00223792	0.00422316
0.0793578	0.0101318	0.0035108	0.00426569
0.0811368	0.0182688	0.00211068	0.00436132
0.0820072	0.0111408	0.00410814	0.0044081
0.0836916	0.0211022	0.00206937	0.00449865
0.0845757	0.0206288	0.00481457	0.00454617
0.0862294	0.0201819	0.00198428	0.00463506
0.0875924	0.0238132	0.00374169	0.00457066
0.0888748	0.0196007	0.0020222	0.00463757
0.0904217	0.0259268	0.00346415	0.00471829
0.0914566	0.0231793	0.00213422	0.00462408
0.093042	0.0214984	0.00334443	0.00470425
0.0940405	0.025573	0.00212067	0.00475473
0.0956744	0.0222774	0.00319949	0.00483734
0.0966021	0.0270686	0.00212331	0.00488424
0.0982666	0.0238819	0.00293126	0.0049684
0.0991566	0.0208102	0.00211719	0.0050134
0.100927	0.0195276	0.00245184	0.0051029
0.101824	0.020037	0.00226255	0.00512023
0.10356	0.0206396	0.00225929	0.00506264
0.104437	0.0175188	0.00236706	0.00510552
0.106125	0.015508	0.00211348	0.00518805
0.107087	0.0227052	0.00253474	0.0052351
0.108698	0.0165808	0.00199742	0.00531385
0.109648	0.0181451	0.00271179	0.00520237
