GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 30 A RF- 
Start: 17-Dec-16   20:33:04   End: 17-Dec-16   20:38:04 
  
Sample - (Flip off): Sum 94244+94246+94248+94250 , Loaded: 94244+94246+94248+94250 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 30 A RF+ 
Start: 17-Dec-16   20:38:04   End: 17-Dec-16   20:43:04 
  
Sample + (Flip on): Sum 94245+94247+94249+94251 , Loaded: 94245+94247+94249+94251 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94158:94163 , Loaded: 94158:94163 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 0.98372 +/- 0.0035605  Te = 0.71066 +/- 0.0023692 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.004795	3.57721	0.195333	0.00113392
0.0051783	3.44243	0.200595	0.00113806
0.00527421	3.11462	0.171247	0.0011389
0.00564953	2.7331	0.178812	0.00114167
0.0057513	3.00065	0.157807	0.00114231
0.00612671	3.08546	0.177852	0.00114433
0.00622346	3.12989	0.161303	0.00114478
0.00659804	3.08284	0.174493	0.00114631
0.00669792	3.07576	0.142518	0.00114727
0.0070752	2.5113	0.151178	0.00115378
0.00717903	2.46473	0.126302	0.00115531
0.00754659	2.82552	0.15389	0.00116003
0.00764744	2.92233	0.134137	0.00116117
0.00802366	2.59709	0.141979	0.00116491
0.00812652	2.40147	0.117039	0.00116582
0.0084951	2.39603	0.137675	0.00116874
0.00860256	2.39806	0.108928	0.00116951
0.00897217	2.09063	0.122524	0.00117332
0.00907565	2.45872	0.113729	0.00117546
0.00944364	2.06273	0.122778	0.00118223
0.00955183	2.25198	0.103191	0.00118401
0.00992063	2.08664	0.115899	0.00118948
0.010031	1.99507	0.0953685	0.00119096
0.0104012	1.89912	0.10229	0.00119547
0.0105131	2.10109	0.0990612	0.00119671
0.010877	1.93051	0.102755	0.00120042
0.0109861	1.9558	0.0942956	0.00120145
0.0113556	1.75121	0.0902473	0.00120837
0.0114693	1.93324	0.0942481	0.00121082
0.0118275	1.85869	0.0915631	0.00121786
0.0119458	1.7952	0.0866487	0.00121999
0.0123056	1.69384	0.0839844	0.00122595
0.012422	1.76521	0.091481	0.00122773
0.0127804	1.52352	0.0772921	0.00123281
0.012902	1.65242	0.0854396	0.0012344
0.0132552	1.57587	0.0763131	0.00123873
0.0133821	1.54397	0.0804087	0.00124108
0.0137299	1.31321	0.0697736	0.00124956
0.0138612	1.4183	0.0766502	0.00125253
0.0142045	1.49808	0.0713774	0.00125972
0.0143349	1.47304	0.0770798	0.00126226
0.0146791	1.34168	0.066161	0.00126852
0.0148152	1.36458	0.0735924	0.00127083
0.0151537	1.31568	0.0657043	0.00127622
0.0152941	1.29629	0.0713361	0.00127832
0.0156281	1.29055	0.0630457	0.00128426
0.015768	1.06416	0.0654533	0.00128804
0.0161027	1.17825	0.0598087	0.00129648
0.0162483	1.05072	0.063442	0.00129992
0.016577	1.04625	0.0546931	0.00130721
0.0167288	0.994615	0.06095	0.00131037
0.017049	1.07916	0.0557549	0.00131665
0.0171975	0.979609	0.0614781	0.00131941
0.0175258	0.937557	0.0503373	0.00132516
0.0176816	0.887621	0.0579035	0.00132774
0.0179978	0.906138	0.049757	0.00133589
0.0181583	0.88465	0.0553232	0.00134032
0.0184745	0.775144	0.0461157	0.00134856
0.0186407	0.917302	0.0560834	0.00135264
0.0189464	0.785573	0.045799	0.00135975
0.0191111	0.783941	0.0514464	0.00136338
0.0194231	0.784656	0.0434498	0.00136991
0.0195954	0.833927	0.0527361	0.00137333
0.019895	0.733527	0.0431004	0.00137899
0.0200663	0.650207	0.0474988	0.00138319
0.0203674	0.704382	0.0403929	0.00139216
0.0205481	0.630427	0.0477061	0.00139726
0.0208435	0.589021	0.0383107	0.00140517
