GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 30 A RF- 
Start: 17-Dec-16   20:33:04   End: 17-Dec-16   20:38:04 
  
Sample - (Flip off): Sum 94244+94246+94248+94250 , Loaded: 94244+94246+94248+94250 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 30 A RF+ 
Start: 17-Dec-16   20:38:04   End: 17-Dec-16   20:43:04 
  
Sample + (Flip on): Sum 94245+94247+94249+94251 , Loaded: 94245+94247+94249+94251 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94158:94163 , Loaded: 94158:94163 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 0.98372 +/- 0.0035605  Te = 0.71066 +/- 0.0023692 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.00479545	0.986075	0.122493	0.00113403
0.00517878	0.79219	0.113351	0.00113816
0.0052747	0.873197	0.10716	0.001139
0.00565005	0.773613	0.110281	0.00114178
0.00575183	0.748915	0.0947045	0.00114241
0.00612728	0.859658	0.109318	0.00114443
0.00622403	0.635019	0.0894645	0.00114488
0.00659865	0.776825	0.101023	0.00114641
0.00669854	0.757815	0.0812952	0.00114738
0.00707586	0.771406	0.0970078	0.00115389
0.0071797	0.64074	0.0744301	0.00115542
0.00754729	0.810514	0.0902218	0.00116014
0.00764814	0.600118	0.0733678	0.00116127
0.00802441	0.641489	0.0808585	0.00116502
0.00812727	0.56964	0.0680208	0.00116593
0.00849589	0.562594	0.0783644	0.00116885
0.00860335	0.64435	0.0649896	0.00116962
0.008973	0.50875	0.0711202	0.00117343
0.00907649	0.458677	0.0590979	0.00117557
0.00944451	0.455094	0.070102	0.00118234
0.00955272	0.551652	0.0595806	0.00118412
0.00992155	0.544145	0.0672246	0.00118959
0.0100319	0.44948	0.055172	0.00119107
0.0104022	0.388692	0.0562462	0.00119558
0.0105141	0.482532	0.0556204	0.00119682
0.010878	0.348069	0.0569393	0.00120053
0.0109871	0.496494	0.0542113	0.00120156
0.0113566	0.420406	0.0525687	0.00120849
0.0114704	0.396487	0.0510176	0.00121093
0.0118286	0.398222	0.0497756	0.00121797
0.0119469	0.443812	0.0506579	0.0012201
0.0123067	0.408845	0.0483128	0.00122607
0.0124231	0.380951	0.0517562	0.00122784
0.0127816	0.375832	0.0452797	0.00123292
0.0129032	0.339369	0.0471244	0.00123452
0.0132564	0.286068	0.0399298	0.00123884
0.0133834	0.278196	0.0430102	0.00124119
0.0137311	0.330151	0.0424183	0.00124968
0.0138625	0.295919	0.0423025	0.00125264
0.0142058	0.276388	0.038566	0.00125983
0.0143362	0.28109	0.0410273	0.00126237
0.0146804	0.318287	0.0383189	0.00126863
0.0148166	0.244877	0.0401014	0.00127095
0.0151551	0.162416	0.0342007	0.00127634
0.0152955	0.230948	0.0383765	0.00127844
0.0156296	0.179501	0.0323541	0.00128438
0.0157695	0.181383	0.0359414	0.00128816
0.0161041	0.153806	0.031352	0.0012966
0.0162498	0.227138	0.0370881	0.00130004
0.0165785	0.226262	0.0317906	0.00130733
0.0167304	0.160446	0.0339525	0.00131049
0.0170506	0.146701	0.0289676	0.00131678
0.0171991	0.144419	0.0348182	0.00131953
0.0175274	0.191593	0.0291708	0.00132528
0.0176832	0.0887648	0.0295765	0.00132786
0.0179994	0.112197	0.0261332	0.00133601
0.01816	0.15461	0.0318717	0.00134045
0.0184762	0.0988525	0.0264721	0.00134868
0.0186425	0.178121	0.0310771	0.00135277
0.0189482	0.125392	0.0263891	0.00135988
0.0191128	0.0971602	0.0269295	0.00136351
0.0194249	0.0781198	0.0223182	0.00137003
0.0195972	0.140026	0.0289484	0.00137345
0.0198969	0.0955067	0.0239682	0.00137911
0.0200681	0.0871782	0.0268562	0.00138332
0.0203693	0.0681472	0.0218337	0.00139229
0.02055	0.146884	0.0304008	0.00139739
