#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 28
#    # data points      = 15
#    # variables        = 2
#    chi-square         = 10.0840633
#    reduced chi-square = 0.77569717
#    Akaike info crit   = -1.95640877
#    Bayesian info crit = -0.54030837
#[[Variables]]
#    N:       1 (fixed)
#    logmu:   13.9001165 +/- 0.04701091 (0.34%) (init = 14)
#    logstd:  0.05002135 +/- 0.00258786 (5.17%) (init = 0.1)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(logmu, logstd) = -0.109

#bin_center	count	error
11.615688523333333	0.041096907976030064	0.029059902315650372
11.89699177	0.020548453988015032	0.020548453988015032
12.178295016666667	0.020548453988015032	0.020548453988015032
12.459598263333334	0.10274226994007515	0.04594773994972826
12.74090151	0.12329072392809019	0.0503332272736949
13.022204756666667	0.28767835583221046	0.07688527465104089
13.303508003333334	0.34932371779625554	0.08472344623573043
13.584811250000001	0.3904206257722856	0.08956863437975286
13.866114496666668	0.5959051656524359	0.11065681125728119
14.147417743333335	0.49316289571236077	0.1006664545473898
14.428720990000002	0.5548082576764058	0.10677289897270006
14.710024236666667	0.3287752638082405	0.08219381595206013
14.991327483333334	0.16438763190412026	0.058119804631300745
15.272630730000001	0.061645361964045096	0.03559096632423335
15.553933976666668	0.020548453988015032	0.020548453988015032
