#File generated by ModelExp v0.6.9
#Generated at 2019-01-17 13:35:10.192728
#Fit range: 0.02 .. 0.5

#[[Data]] p_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	8.34845	0.0	0.0
2.54708823	8.34845	2.54708823	0.0
2.54708823	6.9992	2.54708823	1.1412746535945146
6.114663800000001	6.9992	6.114663800000001	1.1412746535945146
6.114663800000001	0.078	6.114663800000001	0.0
7.524663800000001	0.078	7.524663800000001	0.0
7.524663800000001	5.664000000000001	7.524663800000001	0.0
17.524663800000003	5.664000000000001	17.524663800000003	0.0

#[[Data]] m_la
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	8.34845	0.0	0.0
2.54708823	8.34845	2.54708823	0.0
2.54708823	6.9992	2.54708823	1.1412746535945146
6.114663800000001	6.9992	6.114663800000001	1.1412746535945146
6.114663800000001	0.078	6.114663800000001	0.0
7.524663800000001	0.078	7.524663800000001	0.0
7.524663800000001	5.664000000000001	7.524663800000001	0.0
17.524663800000003	5.664000000000001	17.524663800000003	0.0

#[[Data]] p_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	8.34845	0.0	0.0
2.54708823	8.34845	2.54708823	0.0
2.54708823	6.9992	2.54708823	1.1412746535945146
6.114663800000001	6.9992	6.114663800000001	1.1412746535945146
6.114663800000001	0.078	6.114663800000001	0.0
7.524663800000001	0.078	7.524663800000001	0.0
7.524663800000001	5.664000000000001	7.524663800000001	0.0
17.524663800000003	5.664000000000001	17.524663800000003	0.0

#[[Data]] m_sa
#r / nm	SLD / 1e-6 A-2	rMag / nm	SLDmag / 1-6 A-2
0.0	8.34845	0.0	0.0
2.54708823	8.34845	2.54708823	0.0
2.54708823	6.9992	2.54708823	1.1412746535945146
6.114663800000001	6.9992	6.114663800000001	1.1412746535945146
6.114663800000001	0.078	6.114663800000001	0.0
7.524663800000001	0.078	7.524663800000001	0.0
7.524663800000001	5.664000000000001	7.524663800000001	0.0
17.524663800000003	5.664000000000001	17.524663800000003	0.0
