# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  PKM18 Vpol Col5.3 Det 2 RF- 
# Start: 10-Sep-15   15:16:43   End: 10-Sep-15   15:26:43 
  
# Sample - (Flip off): Sum 23573 , Loaded: 23573 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  PKM18 Vpol Col5.3 Det 2 RF+ 
# Start: 10-Sep-15   15:26:43   End: 10-Sep-15   15:36:43 
  
# Sample + (Flip on): Sum 23574 , Loaded: 23574 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 23561+23562 , Loaded: 23561+23562 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 0.99252 +/- 0.0017167  Te = 0.88085 +/- 0.001477 
# Applying (I_fore+I_back)/2 
  
# Beam Centre1 :  Cx = 127.9407  Cy = 65.4408       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0191237	0.298198	0.00788015	0.00283957
0.0209594	0.25952	0.0104305	0.00285723
0.0218621	0.233112	0.00823104	0.00286749
0.0230724	0.204358	0.00614875	0.00288765
0.0245706	0.179343	0.00459411	0.00290719
0.0258999	0.159703	0.00465448	0.00292114
0.0271191	0.148736	0.00454023	0.00294506
0.0283388	0.129286	0.0042769	0.00296479
0.0295589	0.111714	0.00408382	0.00298134
0.0307794	0.0945963	0.00390607	0.00300208
0.0320001	0.0823406	0.00372182	0.00302636
0.0332211	0.0746133	0.00362317	0.00304701
0.0345239	0.0616749	0.00311714	0.00306603
0.0357821	0.0530657	0.00288639	0.00309529
0.0370202	0.0460333	0.00266359	0.00312002
0.0383721	0.0363569	0.00238403	0.00314336
0.0396592	0.0346453	0.00254199	0.00317172
0.0411009	0.0301818	0.00212055	0.00320416
0.0425026	0.0292513	0.00242808	0.00323137
0.0438118	0.0261179	0.00220347	0.00326084
0.045184	0.0230806	0.00225644	0.00329448
0.0464987	0.0277106	0.0023091	0.00332281
0.0478188	0.0275187	0.00229089	0.00335197
0.0490964	0.0218422	0.00216059	0.00338617
0.0503268	0.0266729	0.0022109	0.00341559
0.0515468	0.0312385	0.0019697	0.00344187
0.0528781	0.0319967	0.00202981	0.00347876
0.0541677	0.0340473	0.00202749	0.00351266
0.0554269	0.0370625	0.00213022	0.00354253
0.0566435	0.0403445	0.00214522	0.0035744
0.0578602	0.0468696	0.00218066	0.00360938
0.0590769	0.0444916	0.00215116	0.00364122
0.0603938	0.0477323	0.00207209	0.00367273
0.0617127	0.0443588	0.00211607	0.00371354
0.0631159	0.0492043	0.00194989	0.00375282
0.0645088	0.04966	0.00186992	0.00378816
0.0658375	0.0519263	0.00189895	0.00382929
0.067122	0.0521405	0.00197743	0.00387526
0.06839	0.0540465	0.00188002	0.00394846
0.069725	0.0482013	0.00184782	0.00402554
0.0710075	0.048996	0.00193671	0.00409959
0.0722763	0.0473457	0.00183611	0.00417284
0.0735572	0.0467338	0.00191693	0.00424679
0.0748302	0.0440923	0.00180256	0.00419255
0.0761368	0.0420913	0.00179896	0.00422788
0.0773795	0.0390652	0.00168635	0.00415935
0.0786089	0.0375356	0.00168439	0.00422543
0.0798676	0.0355314	0.0015751	0.00429309
0.0812081	0.032328	0.00153953	0.00436515
0.0825617	0.0299476	0.00150149	0.00443791
0.0838953	0.0253533	0.00149652	0.00450959
0.0852485	0.0239288	0.00142136	0.00458233
0.0865708	0.0210779	0.00151108	0.00451735
0.0878273	0.019086	0.00143773	0.00458291
0.0891364	0.0169993	0.00143729	0.00450677
0.0904417	0.0131439	0.00137881	0.00457277
0.0917035	0.0123658	0.00133875	0.00463657
0.0929912	0.012537	0.00125825	0.00470167
0.0942692	0.0125346	0.00128062	0.00476629
0.0955207	0.00908268	0.00126784	0.00482957
0.0967985	0.00913897	0.00123708	0.00489417
0.0980462	0.00598963	0.00125999	0.00495726
0.0993044	0.00495199	0.00120794	0.00502087
0.100549	0.00832995	0.00128012	0.00505612
0.101863	0.00936992	0.00118942	0.00512222
0.10321	0.00964785	0.0012036	0.00518995
0.104619	0.00710107	0.0011109	0.00511441
0.105948	0.00905924	0.00122049	0.00517942
0.107229	0.0101209	0.00109236	0.0050876
0.10859	0.00769006	0.00113785	0.00515216
0.109883	0.00873405	0.00112459	0.0052135
0.11117	0.00896331	0.00116412	0.00527456
0.112431	0.0102962	0.00114939	0.00533441
0.113696	0.00950362	0.00118382	0.0053944
0.114937	0.00725945	0.00116316	0.00545332
0.116201	0.00915981	0.00115071	0.00551327
0.117463	0.0123566	0.00117147	0.00557313
0.11872	0.0137233	0.00114312	0.00563278
0.120023	0.0109738	0.00109361	0.00569461
0.121328	0.0101692	0.00108863	0.00575651
0.122667	0.0107045	0.00103138	0.00582006
0.124008	0.0108911	0.00106867	0.0058837
0.125336	0.0110911	0.00103733	0.00594668
0.126659	0.0104822	0.00108119	0.00600948
0.127952	0.0105979	0.00106295	0.00607083
0.129286	0.0113216	0.0010534	0.00613409
0.130589	0.0101516	0.00107736	0.00604124
0.131843	0.0087548	0.00107797	0.00609926
0.133089	0.00871014	0.00106698	0.0061569
0.134364	0.00776904	0.000989583	0.00605254
0.13564	0.00763641	0.000995215	0.00611001
0.136864	0.00744914	0.00101708	0.00616516
0.138165	0.00729433	0.000954556	0.00622375
0.139534	0.00824025	0.000945437	0.00628542
0.140842	0.00628467	0.000987198	0.00634437
0.142153	0.00442125	0.000939951	0.00640342
0.143511	0.0051806	0.00093782	0.00646456
0.1448	0.00360484	0.000978906	0.00652262
0.146081	0.00400559	0.000944351	0.00658032
0.147356	0.00422026	0.000959247	0.00663776
0.148606	0.0043165	0.000899912	0.0066941
0.149882	0.00293887	0.000912318	0.00670523
0.151159	0.00399878	0.000894768	0.00676236
0.152014	0.00684695	0.00198827	0.00680061
