# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  PKM18 Vpol Col7.8 Det 8 RF- 
# Start: 10-Sep-15   14:32:01   End: 10-Sep-15   14:52:01 
  
# Sample - (Flip off): Sum 23570 , Loaded: 23570 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  PKM18 Vpol Col7.8 Det 8 RF+ 
# Start: 10-Sep-15   14:52:01   End: 10-Sep-15   15:12:01 
  
# Sample + (Flip on): Sum 23571 , Loaded: 23571 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 23558+23559 , Loaded: 23558+23559 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 1.0373 +/- 0.0026691  Te = 0.8403 +/- 0.002096 
# Applying (I_fore+I_back)/2 
  
# Beam Centre1 :  Cx = 127.6859  Cy = 64.446       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.00511546	0.557008	0.0620943	0.00148884
0.00559878	0.583545	0.082027	0.00148963
0.00578977	0.587078	0.0434073	0.00148989
0.00609626	0.530189	0.0390122	0.00149389
0.00641688	0.510435	0.0383464	0.00149822
0.0067377	0.577786	0.0386086	0.00150168
0.00705871	0.530631	0.0374986	0.00150451
0.00737987	0.561993	0.0373903	0.00150687
0.00770118	0.571799	0.0365857	0.00150886
0.00804508	0.539819	0.0343175	0.00151068
0.00838422	0.565012	0.0361466	0.00151222
0.00872458	0.579196	0.0340862	0.00151356
0.00906768	0.521083	0.0349903	0.00151892
0.00937855	0.535718	0.030999	0.00152393
0.00969388	0.500978	0.0272999	0.00152832
0.0100146	0.49746	0.027206	0.00153221
0.0103355	0.52852	0.0271379	0.00153562
0.0106565	0.496245	0.0266286	0.00153863
0.0109776	0.513071	0.0269376	0.00154132
0.0112988	0.51189	0.0264667	0.00154372
0.0116201	0.473413	0.0257341	0.00154589
0.0119573	0.425385	0.024138	0.00155148
0.012304	0.406671	0.023792	0.00155808
0.0126377	0.435868	0.0248082	0.0015637
0.012957	0.441927	0.0230544	0.00156852
0.0132979	0.432094	0.020149	0.00157315
0.0136387	0.407601	0.0211629	0.00157733
0.0139596	0.43326	0.0214118	0.0015809
0.0142805	0.402997	0.0208963	0.00158417
0.0146016	0.402436	0.0207266	0.00158718
0.0149331	0.38727	0.0197194	0.00159412
0.0152735	0.380257	0.019058	0.00160136
0.0156141	0.364471	0.0191774	0.00160793
0.0159467	0.36788	0.0198708	0.00161379
0.0162759	0.358159	0.0185894	0.0016191
0.0166095	0.377081	0.0188556	0.00162405
0.016925	0.334106	0.0169972	0.00162838
0.0172407	0.32792	0.0164233	0.0016324
0.0175616	0.338374	0.0165451	0.00163621
0.0178902	0.326482	0.0159851	0.00164419
0.0182268	0.280221	0.0153925	0.00165208
0.0185567	0.281054	0.0153983	0.00165921
0.0188778	0.30681	0.0157108	0.00166564
0.019199	0.287982	0.0153283	0.00167163
0.0195278	0.283874	0.0149595	0.00167734
0.0198646	0.258512	0.014765	0.00168281
0.0201947	0.242042	0.0150088	0.00168781
0.0205126	0.249403	0.0141957	0.00169233
0.0208315	0.252169	0.0135514	0.00170095
0.0211589	0.245249	0.0131904	0.00170929
0.021493	0.255418	0.0131494	0.00171723
0.0218209	0.242801	0.0133475	0.00172451
0.0221419	0.240609	0.0129664	0.0017312
0.0224629	0.218231	0.0127897	0.0017375
0.022784	0.203908	0.0123954	0.00174343
0.0231051	0.198816	0.0123672	0.00174903
0.0234334	0.201219	0.0120973	0.00175444
0.0237677	0.208169	0.0120363	0.00176393
0.0240945	0.178887	0.0113172	0.00177285
0.0244177	0.191292	0.0113654	0.00178115
0.0247425	0.174191	0.0106522	0.00178902
0.0250747	0.188191	0.0106881	0.00179661
0.0254009	0.190634	0.0110469	0.00180367
0.0257219	0.164187	0.0105672	0.00181024
0.0260428	0.156965	0.0104579	0.00181649
0.0263638	0.155678	0.0104843	0.00182242
0.0266849	0.151291	0.0103673	0.00183203
0.0270129	0.126001	0.00994831	0.00184154
0.0273576	0.132168	0.00953863	0.00185098
