# GRASP V.7.15CD    Instrument:  ILL_d22

# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  YF45 RF off 2m
# Start: 22-Apr-18   17:26:23   End: 22-Apr-18   17:36:23

# Sample - (Flip off):  213442 , Loaded: 213438,213442,213460,213472,213484,213488,213500,213504,213516
# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  YF45 RF on 2m
# Start: 22-Apr-18   17:36:23   End: 22-Apr-18   17:46:23

# Sample + (Flip on):  213443 , Loaded: 213439,213443,213461,213473,213485,213489,213501,213505,213517
# Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1e-06 (seconds)
# Data Normalisation: Exposure Time (1) seconds
# Attenuator: 0 is In.  Attenuation factor 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator2: is Out
# Attenuator2: Up-scaling data by 1
# Background:  213455 , Loaded: 213454,213455
# Cadmium: No Cadmium Subtraction

# Transmissions:  Ts = 1.0033 +/- 0.0053844  Te = 0.82939 +/- 0.0042604
# Foreground Image Only :  I_corr = I_s

# Beam Centre1 :  Cx = 65.4982  Cy = 126.261       Cm Translation :  Tx = 0  Ty = 0 [mm]

# ***** Calibrations: *****
# Data: Corrected for D22 Detector Paralax
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction)
# Data: Divided by Volume 0.2 cm3
# Solid Angle Correction:
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 3
# Applying Default Instrument Mask
# Applying User Defined Mask
# Applying NanInf Mask
# Intensity units are:  cm-1 \\ \Delta\Omega

# ***** Analysis *****
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)]


# Mod_Q   	I       	Err_I   	Sigma_Q



0.0286063	0.293916	0.00608858	0.0038516
0.0304932	0.249151	0.00475842	0.0038568
0.032183	0.217898	0.00450392	0.00386032
0.0338738	0.187966	0.00420298	0.0038631
0.0355654	0.161133	0.00392032	0.00386534
0.0372577	0.135445	0.00372037	0.00386719
0.0391524	0.107067	0.00302883	0.0038689
0.0410656	0.0881573	0.00326499	0.00387033
0.0427593	0.0760811	0.00311184	0.0038714
0.0444531	0.0612964	0.0030007	0.00387232
0.046147	0.0510948	0.00289539	0.00387311
0.047841	0.0426868	0.00273353	0.00387381
0.0495637	0.0362524	0.0024686	0.00387442
0.0511369	0.0344742	0.0022245	0.00387492
0.0529786	0.0293324	0.00203197	0.00387994
0.0547917	0.0285604	0.00219742	0.00388765
0.0564798	0.0248581	0.00218902	0.00389381
0.0581679	0.0288143	0.00219144	0.00389916
0.0599982	0.0280418	0.00201747	0.00390423
0.0618265	0.028153	0.00218598	0.00390866
0.0635144	0.03165	0.00221886	0.00391229
0.0653317	0.028966	0.0020298	0.00391577
0.0671711	0.0321524	0.00223798	0.00391891
0.0689133	0.0337454	0.00191205	0.00392158
0.0705955	0.0324207	0.00193283	0.00392391
0.0722776	0.030683	0.00191851	0.00392604
0.0739596	0.0326214	0.00193266	0.00392798
0.075741	0.0301354	0.00180184	0.00392986
0.0775329	0.031163	0.00192327	0.00393159
0.0792142	0.0327736	0.00191563	0.00393869
0.0808951	0.0283825	0.00188926	0.00394685
0.0825757	0.0289777	0.00187499	0.00395425
0.0842559	0.0252056	0.00186768	0.00396099
0.0860549	0.022484	0.00174515	0.00396757
0.0879771	0.0230326	0.00164281	0.00397396
0.089696	0.0226627	0.00165477	0.00397918
0.0914526	0.0199948	0.00155513	0.0039841
