# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  KWI338 Vpol Col5.3 Det 2 RF- 
# Start: 10-Sep-15   13:52:06   End: 10-Sep-15   14:02:06 
  
# Sample - (Flip off): Sum 23567 , Loaded: 23567 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  KWI338 Vpol Col5.3 Det 2 RF+ 
# Start: 10-Sep-15   14:02:06   End: 10-Sep-15   14:12:06 
  
# Sample + (Flip on): Sum 23568 , Loaded: 23568 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 23561+23562 , Loaded: 23561+23562 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 0.99567 +/- 0.0017233  Te = 0.88085 +/- 0.001477 
# Applying (I_fore+I_back)/2 
  
# Beam Centre1 :  Cx = 127.9407  Cy = 65.4408       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0191237	0.210708	0.00700009	0.00283957
0.0209594	0.208192	0.0096609	0.00285723
0.0218621	0.199611	0.00780827	0.00286749
0.0230724	0.187124	0.00597234	0.00288765
0.0245706	0.182486	0.00462953	0.00290719
0.0258999	0.175499	0.00482635	0.00292114
0.0271191	0.166434	0.00473474	0.00294506
0.0283388	0.155517	0.00457447	0.00296479
0.0295589	0.151544	0.00453553	0.00298134
0.0307794	0.132657	0.00434291	0.00300208
0.0320001	0.126176	0.00422979	0.00302636
0.0332211	0.12132	0.00417214	0.00304701
0.0345239	0.109702	0.00362633	0.00306603
0.0357821	0.105004	0.00341644	0.00309529
0.0370202	0.0961311	0.00315414	0.00312002
0.0383721	0.0901575	0.00287855	0.00314336
0.0396592	0.0839046	0.00303796	0.00317172
0.0411009	0.0780128	0.00254443	0.00320416
0.0425026	0.075071	0.00290055	0.00323137
0.0438118	0.0685041	0.00261061	0.00326084
0.045184	0.0601326	0.00263018	0.00329448
0.0464987	0.05639	0.00259828	0.00332281
0.0478188	0.0565752	0.00258522	0.00335197
0.0490964	0.0501343	0.00243869	0.00338617
0.0503268	0.045732	0.00239637	0.00341559
0.0515468	0.0453659	0.00209135	0.00344187
0.0528781	0.0366467	0.00206948	0.00347876
0.0541677	0.0346292	0.00202961	0.00351266
0.0554269	0.0308059	0.00206876	0.00354253
0.0566435	0.0297551	0.00204227	0.0035744
0.0578602	0.0299471	0.00201413	0.00360938
0.0590769	0.0285519	0.00199606	0.00364122
0.0603938	0.0239232	0.00185396	0.00367273
0.0617127	0.0237986	0.00192185	0.00371354
0.0631159	0.0212203	0.00171315	0.00375282
0.0645088	0.0207813	0.0016297	0.00378816
0.0658375	0.02125	0.00164563	0.00382929
0.067122	0.0220831	0.00171444	0.00387526
0.06839	0.0217549	0.00160908	0.00394846
0.069725	0.0175646	0.00158896	0.00402554
0.0710075	0.0187202	0.00166911	0.00409959
0.0722763	0.0186058	0.00159401	0.00417284
0.0735572	0.018378	0.00166452	0.00424679
0.0748302	0.0182055	0.0015827	0.00419255
0.0761368	0.0194588	0.00159784	0.00422788
0.0773795	0.0219924	0.00153892	0.00415935
0.0786089	0.020673	0.00153935	0.00422543
0.0798676	0.0196622	0.00144698	0.00429309
0.0812081	0.0185888	0.00142924	0.00436515
0.0825617	0.0197883	0.00141906	0.00443791
0.0838953	0.0192171	0.00144536	0.00450959
0.0852485	0.0191562	0.00138211	0.00458233
0.0865708	0.018914	0.00149055	0.00451735
0.0878273	0.0204609	0.00144746	0.00458291
0.0891364	0.019332	0.00145539	0.00450677
0.0904417	0.0191771	0.00142764	0.00457277
0.0917035	0.0197884	0.00139867	0.00463657
0.0929912	0.0182183	0.00130193	0.00470167
0.0942692	0.0188527	0.0013302	0.00476629
0.0955207	0.0181153	0.00134005	0.00482957
0.0967985	0.0197953	0.001321	0.00489417
0.0980462	0.0165929	0.00134675	0.00495726
0.0993044	0.0160396	0.00129604	0.00502087
0.100549	0.0171287	0.00135187	0.00505612
0.101863	0.0166996	0.00124596	0.00512222
0.10321	0.0182809	0.00127129	0.00518995
0.104619	0.0171264	0.00118595	0.00511441
0.105948	0.016573	0.00128076	0.00517942
0.107229	0.0157134	0.00113189	0.0050876
0.10859	0.0143718	0.00118837	0.00515216
0.109883	0.0143095	0.00116592	0.0052135
0.11117	0.0125225	0.00119053	0.00527456
0.112431	0.0132735	0.00117105	0.00533441
0.113696	0.0131297	0.001211	0.0053944
