# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  KWI338 Vpol Col5.3 Det 2 RF- 
# Start: 10-Sep-15   13:52:06   End: 10-Sep-15   14:02:06 
  
# Sample - (Flip off): Sum 23567 , Loaded: 23567 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  KWI338 Vpol Col5.3 Det 2 RF+ 
# Start: 10-Sep-15   14:02:06   End: 10-Sep-15   14:12:06 
  
# Sample + (Flip on): Sum 23568 , Loaded: 23568 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 23561+23562 , Loaded: 23561+23562 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 0.99567 +/- 0.0017233  Te = 0.88085 +/- 0.001477 
# Foreground Image Only :  I_corr = I_s 
  
# Beam Centre1 :  Cx = 127.9407  Cy = 65.4408       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0209658	0.193253	0.00556013	0.00285777
0.0232082	0.186651	0.00978813	0.00289011
0.0235261	0.168552	0.00591362	0.00289458
0.0257308	0.165072	0.00689565	0.00291986
0.02602	0.152037	0.00690672	0.00292416
0.0282712	0.140826	0.00503193	0.00296426
0.0286442	0.128507	0.00747985	0.00296967
0.030779	0.122798	0.00414222	0.00300251
0.0311957	0.129272	0.0115593	0.00301126
0.0332645	0.111414	0.0037634	0.00304816
0.0357748	0.0932801	0.00320295	0.00309556
0.0382117	0.0869415	0.00311222	0.00314123
0.0406498	0.0722822	0.00299102	0.00319497
0.043158	0.0571815	0.00263372	0.00324346
0.0452514	0.056625	0.00576131	0.00329643
0.0456754	0.049503	0.00284711	0.0033059
0.0477295	0.04989	0.00478574	0.00334979
0.0481412	0.046817	0.00296003	0.00336136
0.0503049	0.0378307	0.00313391	0.00341551
0.0507681	0.0410619	0.00319958	0.00342583
0.0528116	0.0343343	0.00268139	0.00347728
0.0532892	0.0370205	0.00382261	0.00349034
0.05532	0.0335225	0.00237061	0.00354053
0.0558853	0.0249574	0.00467826	0.00355313
0.0578024	0.0284997	0.00216626	0.00360816
0.0584088	0.0196997	0.0045235	0.00362448
0.060302	0.0201335	0.00195987	0.00367093
0.0609797	0.0178446	0.00807892	0.0036917
0.0627894	0.0223129	0.00188743	0.0037444
0.063581	0.026554	0.0109006	0.00376539
0.0652758	0.0228407	0.00179198	0.00381199
0.0672521	0.0211365	0.00492032	0.00388277
0.0677749	0.0194508	0.00190114	0.00391295
0.0697434	0.026944	0.00370773	0.0040266
0.0703207	0.0210913	0.00190548	0.00405993
0.0723228	0.0173984	0.00242112	0.00417552
0.0729188	0.0178729	0.00228484	0.00420994
0.0748145	0.0213487	0.00217945	0.00419167
0.075428	0.0202897	0.00257845	0.00422604
0.0773079	0.0216403	0.00195688	0.0041555
0.0780351	0.0211835	0.00265335	0.00419459
0.0797924	0.0204968	0.00183975	0.00428905
0.080535	0.0223527	0.00312739	0.00432897
0.0822788	0.0209753	0.00173831	0.0044227
0.0830401	0.026005	0.00380516	0.00446362
0.0847669	0.0208442	0.00164072	0.00455644
0.0857587	0.0239612	0.00360641	0.00460975
0.0872679	0.020882	0.00161875	0.00455372
0.0888996	0.0218454	0.00294369	0.00463887
0.0898241	0.0196838	0.00167861	0.00454155
0.0916329	0.019266	0.00251804	0.004633
0.0924016	0.0205496	0.0017589	0.00467186
0.0941827	0.0216612	0.00209068	0.00476192
0.0949817	0.0202793	0.00189098	0.00480232
0.0967687	0.0220465	0.0018489	0.00489267
0.0975628	0.0193711	0.00213885	0.00493282
0.0992618	0.0193634	0.00168517	0.00501872
0.100148	0.0182853	0.00229985	0.0050635
0.101735	0.0168734	0.00157511	0.00511576
0.102635	0.0131335	0.00250632	0.00516103
0.104209	0.0172042	0.00148701	0.00509437
0.105176	0.0131818	0.00268555	0.00514165
0.106699	0.0166729	0.00142465	0.00506243
0.108145	0.0168545	0.00226168	0.00513107
0.109294	0.0129918	0.00143587	0.00518555
0.110951	0.0175698	0.00208454	0.00526416
0.111877	0.0163102	0.00153208	0.00530812
0.113563	0.0123946	0.00171409	0.00538809
0.114505	0.00986935	0.00160859	0.00543278
0.116138	0.0118877	0.00157227	0.00551029
0.117089	0.0108571	0.00173525	0.00555538
0.118658	0.0131446	0.00146952	0.00562985
0.119688	0.00777	0.00180193	0.00567871
0.121117	0.0107815	0.00139157	0.00574651
0.122161	0.0117989	0.00195261	0.00579604
0.123616	0.0115775	0.0013046	0.00586509
0.124893	0.0122654	0.00205896	0.00592566
0.126142	0.00670783	0.00126658	0.00598494
0.127627	0.00893295	0.00174246	0.00605538
0.128692	0.0085522	0.00130882	0.00610591
0.130317	0.00702394	0.00148367	0.00602867
0.13131	0.00820439	0.00145494	0.00607457
0.132913	0.0069845	0.0013768	0.00614874
0.133948	0.0039984	0.00153792	0.0060338
0.135426	0.00734935	0.00130346	0.00610037
0.136542	0.00640344	0.00155834	0.00615064
0.137986	0.00680361	0.00125509	0.00621569
0.139126	0.00577042	0.00168433	0.00626703
0.140446	0.00348544	0.00121339	0.00632652
0.141768	0.00338627	0.00154941	0.00638608
0.142978	0.00362947	0.00116015	0.00644055
0.144459	0.00477701	0.00155767	0.00650728
0.145531	0.00464855	0.00120893	0.00655556
0.147137	0.00273023	0.00131013	0.0066279
0.148132	0.00486947	0.00132953	0.00667274
0.149685	0.00178126	0.00121627	0.00669641
0.150761	0.00449467	0.00139519	0.00674456
0.152242	0.00600922	0.00117199	0.00681084
0.153362	0.00497822	0.00150714	0.00686091
0.15463	0.00199509	0.00146291	0.00691765
0.155985	0.00200451	0.00229266	0.00697827
0.157147	0.00279077	0.00158804	0.00703026
0.158023	0.000963153	0.0051951	0.00706943
