# GRASP V.7.05    Instrument:  ILL_d33

# ***** Sample, Backgrounds and Transmissions Data: *****
# Subtitle:  PKM18 Vpol Col5.3 Det 2 RF+
# Start: 10-Sep-15   15:26:43   End: 10-Sep-15   15:36:43

# Foreground:  23574 , Loaded: 23573,23574
# Background:  23562 , Loaded: 23561+23562
# Cadmium: No Cadmium Subtraction
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Data Normalisation: Exposure Time (1) seconds
# Attenuator: 0 is In.  Attenuation factor 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator2: is Out
# Attenuator2: Up-scaling data by 1
# Attenuator2: Up-scaling data by 1
# Attenuator2: Up-scaling data by 1
# Attenuator2: Up-scaling data by 1
# Attenuator2: Up-scaling data by 1

# Beam Centre1 :  Cx = 127.9334  Cy = 65.436       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Transmissions:  Ts = 0.99252 +/- 0.0017167  Te = 0.8812 +/- 0.0014755
# Transmissions Thickness Correction is:  on
# Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd]

# ***** Calibrations: *****
# Data: Corrected for D33 Detector Paralax
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction)
# Data: Divided by Volume 0.1 cm3
# Solid Angle Correction:
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 3
# Applying Default Instrument Mask
# Applying User Defined Mask
# Applying NanInf Mask
# Intensity units are:  cm-1 \\ \Delta\Omega

# ***** Analysis *****
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)]


# Mod_Q   	I       	Err_I   	Sigma_Q


0.0185837	0.49052	0.0241376	0.00283321
0.0208764	0.385078	0.0158486	0.0028568
0.0233262	0.291873	0.0147031	0.00289156
0.0257762	0.234343	0.0135291	0.00292005
0.0282466	0.182525	0.0108643	0.00296366
0.0307088	0.114217	0.00877456	0.00300076
0.0331561	0.094718	0.00834059	0.00304622
0.0356036	0.0762556	0.00800639	0.00309163
0.0378945	0.0730228	0.0106469	0.00313574
0.0382076	0.0430134	0.0104012	0.00314093
0.0403418	0.0673981	0.0106635	0.00318792
0.0406549	0.0539077	0.0110969	0.00319487
0.0429417	0.051652	0.00721898	0.00323938
0.0432237	0.051147	0.0170678	0.00324511
0.0454252	0.0640465	0.00646265	0.00330015
0.0478699	0.0624616	0.00638561	0.0033536
0.0503143	0.0846565	0.00661756	0.00341552
0.0527584	0.103831	0.00684559	0.0034756
0.0552229	0.0994664	0.00655114	0.0035381
0.05768	0.109416	0.00606291	0.00360459
0.0599069	0.135818	0.0120309	0.00366155
0.0602038	0.127144	0.00730864	0.00366847
0.062406	0.115207	0.00864612	0.00373363
0.0627183	0.128261	0.0088631	0.00374227
0.0649388	0.133886	0.00702864	0.00380091
0.0652256	0.103118	0.0123737	0.00381022
0.0674422	0.118141	0.00618019	0.00389375
0.0699002	0.112924	0.00566796	0.00403566
0.0723542	0.10883	0.00543796	0.00417734
0.0747908	0.100593	0.00524681	0.00419034
0.0772267	0.0885911	0.00509093	0.00415114
0.0796618	0.0679487	0.00490302	0.00428203
0.0818989	0.0698426	0.00827305	0.00440228
0.0822089	0.0743671	0.00611501	0.00441894
0.084374	0.0715885	0.00682214	0.00453532
0.0846955	0.0604171	0.00619322	0.0045526
0.0869426	0.0501086	0.00474049	0.00453675
0.0872929	0.0486204	0.0110518	0.00455503
0.0894134	0.0363017	0.00419631	0.00452078
0.089772	0.0599773	0.0220292	0.00453891
0.091857	0.0266797	0.00401917	0.00464433
0.0942859	0.0178991	0.00389667	0.00476714
0.0967138	0.0265311	0.00389607	0.00488989
0.0991756	0.0161129	0.00354312	0.00501436
0.101338	0.0173309	0.00764863	0.00509581
0.10168	0.0103851	0.00400182	0.00511302
0.103836	0.0152839	0.00527585	0.00507615
0.104168	0.0162639	0.00454877	0.0050924
0.106377	0.0209404	0.00398295	0.00520037
0.106727	0.0150376	0.00761563	0.00506377
0.108843	0.0125278	0.00355008	0.00516415
0.109229	0.0162434	0.0132953	0.00518249
0.111307	0.0278077	0.00346289	0.00528109
0.113743	0.0244804	0.00337237	0.00539664
0.11616	0.0269394	0.00333783	0.00551132
0.118576	0.0283985	0.00328778	0.00562595
0.120741	0.030478	0.00629434	0.00572867
0.121094	0.0255478	0.00387853	0.00574544
0.123251	0.0207414	0.00458947	0.00584777
0.123575	0.0283332	0.00470409	0.00586316
0.125759	0.0232091	0.00356159	0.00596674
