GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 5 A RF- 
Start: 17-Dec-16   22:33:13   End: 17-Dec-16   22:38:13 
  
Sample - (Flip off): Sum 94268+94270+94272+94274 , Loaded: 94268+94270+94272+94274 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 5 A RF+ 
Start: 17-Dec-16   22:38:13   End: 17-Dec-16   22:43:14 
  
Sample + (Flip on): Sum 94269+94271+94273+94275 , Loaded: 94269+94271+94273+94275 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94158:94163 , Loaded: 94158:94163 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 0.98372 +/- 0.0035605  Te = 0.71066 +/- 0.0023692 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.00479456	3.36456	0.190101	0.00113382
0.00517782	2.87439	0.184253	0.00113795
0.00527372	2.853	0.164646	0.00113879
0.00564901	2.8928	0.183772	0.00114157
0.00575077	2.85482	0.15417	0.0011422
0.00612614	2.69711	0.167286	0.00114422
0.00622288	2.80812	0.153609	0.00114467
0.00659743	2.45993	0.157382	0.0011462
0.0066973	2.88458	0.138213	0.00114717
0.00707455	2.50206	0.150883	0.00115367
0.00717837	2.392	0.124652	0.0011552
0.00754589	2.33991	0.140509	0.00115992
0.00764673	2.30683	0.120363	0.00116106
0.00802292	2.40084	0.137028	0.0011648
0.00812577	2.29953	0.114735	0.00116571
0.00849431	2.18841	0.131966	0.00116864
0.00860176	2.24213	0.105653	0.0011694
0.00897134	2.06253	0.121734	0.00117321
0.00907481	2.19533	0.10791	0.00117535
0.00944276	1.92116	0.118885	0.00118212
0.00955095	2.12846	0.100486	0.0011839
0.00991971	1.93956	0.112	0.00118937
0.0100301	1.83921	0.0919554	0.00119085
0.0104002	1.86406	0.101456	0.00119536
0.0105121	1.91244	0.0947713	0.0011966
0.010876	1.62805	0.0953073	0.00120031
0.0109851	1.74971	0.089525	0.00120134
0.0113545	1.67577	0.0884281	0.00120826
0.0114683	1.60663	0.0865684	0.00121071
0.0118264	1.65436	0.0867393	0.00121775
0.0119447	1.49411	0.0797214	0.00121988
0.0123044	1.54684	0.0805912	0.00122584
0.0124208	1.51438	0.0854529	0.00122762
0.0127793	1.52692	0.0773952	0.00123269
0.0129008	1.52923	0.0824504	0.00123429
0.0132539	1.37636	0.0717342	0.00123861
0.0133809	1.35754	0.075868	0.00124096
0.0137286	1.40673	0.071898	0.00124945
0.01386	1.31143	0.0739772	0.00125241
0.0142032	1.26334	0.0661307	0.0012596
0.0143336	1.24188	0.0713264	0.00126214
0.0146777	1.25677	0.0642766	0.0012684
0.0148138	1.22835	0.0702329	0.00127071
0.0151523	1.14873	0.0620257	0.0012761
0.0152927	1.28152	0.0709609	0.0012782
0.0156267	1.03343	0.0572311	0.00128414
0.0157666	1.02845	0.0645578	0.00128792
0.0161012	0.998889	0.0557166	0.00129636
0.0162468	1.00884	0.062279	0.0012998
0.0165755	1.01607	0.053979	0.00130709
0.0167273	0.907396	0.0586517	0.00131025
0.0170474	0.891266	0.0513684	0.00131653
0.0171959	0.8581	0.0581927	0.00131928
0.0175242	0.926781	0.0500628	0.00132503
0.01768	0.855515	0.057032	0.00132762
0.0179961	0.816586	0.0475696	0.00133577
0.0181566	0.824366	0.0537304	0.0013402
0.0184728	0.736725	0.0452245	0.00134843
0.018639	0.854594	0.0543705	0.00135252
0.0189447	0.710723	0.0439398	0.00135963
0.0191093	0.700072	0.0490243	0.00136325
0.0194213	0.66376	0.0405326	0.00136978
0.0195935	0.69525	0.0488205	0.0013732
0.0198932	0.63391	0.0406159	0.00137886
0.0200644	0.617968	0.0465852	0.00138307
0.0203655	0.566252	0.0370421	0.00139203
0.0205462	0.588321	0.0464364	0.00139713
0.0208416	0.570789	0.0378345	0.00140504
