GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 LA 5 A RF- 
Start: 17-Dec-16   18:46:48   End: 17-Dec-16   18:51:48 
  
Sample - (Flip off): Sum 94227+94229 , Loaded: 94227+94229 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 5 A RF+ 
Start: 17-Dec-16   18:51:48   End: 17-Dec-16   18:56:48 
  
Sample + (Flip on): Sum 94228+94230 , Loaded: 94228+94230 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94166:94171 , Loaded: 94166:94171 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 1.0034 +/- 0.0019488  Te = 0.70578 +/- 0.0012672 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0256761	0.431206	0.0107425	0.00308432
0.0277634	0.0865093	0.00581908	0.00311944
0.0282692	0.305315	0.00911764	0.00312686
0.0302822	0.0612582	0.00539961	0.00315261
0.0308253	0.20796	0.00723353	0.00316413
0.0329528	0.080191	0.0045684	0.00320181
0.0334473	0.124415	0.00814845	0.00320919
0.0355369	0.0651099	0.00381433	0.00324669
0.0360758	0.0783088	0.00789449	0.00325768
0.0380815	0.0580448	0.00361898	0.00329306
0.0386704	0.0542025	0.00738497	0.00330206
0.0406369	0.06859	0.00352196	0.00334611
0.0412162	0.0588635	0.00857058	0.00335784
0.0432153	0.0888451	0.00349798	0.00339427
0.0438578	0.0595386	0.010648	0.00341086
0.0457688	0.100477	0.00347308	0.00345437
0.0464552	0.0812882	0.0114534	0.00346818
0.0483102	0.115648	0.00350382	0.00351002
0.0490009	0.132066	0.0179422	0.00352742
0.0508878	0.120488	0.00340804	0.0035699
0.0534385	0.121324	0.00327866	0.00363325
0.0554603	0.0949133	0.00733753	0.00368073
0.0560786	0.116504	0.00343117	0.00369387
0.058012	0.083654	0.00606031	0.00374837
0.0586376	0.101868	0.00340529	0.00376432
0.0605694	0.0607988	0.00491476	0.00381094
0.0612218	0.0964822	0.00334185	0.00383065
0.0631318	0.0477448	0.00430011	0.00388319
0.0638013	0.0798832	0.00319676	0.0039
0.0656731	0.0345492	0.00395903	0.00395173
0.0663235	0.0695382	0.00314002	0.00397084
0.0683141	0.0279385	0.00311326	0.00394408
0.0689571	0.0507167	0.00327816	0.00398121
0.0708906	0.0251175	0.00277404	0.00409284
0.0715724	0.0384353	0.00329607	0.0041322
0.0734769	0.0218269	0.00250104	0.00424216
0.0742174	0.0307058	0.00357808	0.00415822
0.0760333	0.0194593	0.00229663	0.00425996
0.0767838	0.0207377	0.00371039	0.00430201
0.0785738	0.0175636	0.00224293	0.00422355
0.0793652	0.0100674	0.00350935	0.00426609
0.0811443	0.0206832	0.00213166	0.00436172
0.0820148	0.0197119	0.00426219	0.00440851
0.0836994	0.0198955	0.00205888	0.00449906
0.0845836	0.013397	0.00466417	0.00454659
0.0862374	0.0218715	0.00199816	0.00463549
0.0876005	0.0261565	0.00377713	0.00457108
0.088883	0.0262774	0.00207813	0.004638
0.09043	0.0223311	0.00341287	0.00471872
0.091465	0.0233161	0.00213544	0.00462451
0.0930507	0.0235284	0.00337249	0.00470468
0.0940492	0.0270502	0.00213318	0.00475517
0.0956832	0.0222641	0.00319923	0.00483779
0.096611	0.0257191	0.00211157	0.0048847
0.0982756	0.0234083	0.00292482	0.00496886
0.0991658	0.0286598	0.00218737	0.00501387
0.100936	0.0194787	0.002451	0.00510338
0.101833	0.0212357	0.00227457	0.0051207
0.103569	0.023341	0.00228612	0.00506311
0.104446	0.0201074	0.00239314	0.00510599
0.106135	0.0202039	0.00215645	0.00518853
0.107097	0.0182961	0.00248764	0.00523558
0.108708	0.0149899	0.00198382	0.00531434
0.109659	0.0123696	0.00264459	0.00520285
