GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 5 A RF- 
Start: 17-Dec-16   22:33:13   End: 17-Dec-16   22:38:13 
  
Sample - (Flip off): Sum 94268+94270+94272+94274 , Loaded: 94268+94270+94272+94274 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 5 A RF+ 
Start: 17-Dec-16   22:38:13   End: 17-Dec-16   22:43:14 
  
Sample + (Flip on): Sum 94269+94271+94273+94275 , Loaded: 94269+94271+94273+94275 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94158:94163 , Loaded: 94158:94163 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 0.98372 +/- 0.0035605  Te = 0.71066 +/- 0.0023692 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.00479589	1.27606	0.132766	0.00113413
0.00517926	1.18284	0.129703	0.00113827
0.00527518	0.996386	0.111512	0.00113911
0.00565058	0.969985	0.11959	0.00114188
0.00575236	0.837848	0.0979713	0.00114252
0.00612784	0.81611	0.107252	0.00114454
0.00622461	1.1073	0.107061	0.00114499
0.00659926	1.01185	0.110554	0.00114652
0.00669916	0.965154	0.0885829	0.00114749
0.00707651	0.76942	0.0971637	0.00115399
0.00718036	0.868961	0.0829563	0.00115552
0.00754799	0.754946	0.0871785	0.00116025
0.00764885	0.745412	0.0783184	0.00116138
0.00802515	0.880261	0.0907406	0.00116513
0.00812802	0.76255	0.074827	0.00116604
0.00849667	0.76106	0.0869241	0.00116896
0.00860415	0.685539	0.0663892	0.00116973
0.00897383	0.688405	0.0788453	0.00117354
0.00907733	0.656244	0.066546	0.00117567
0.00944538	0.587472	0.0759281	0.00118245
0.0095536	0.603549	0.0614312	0.00118423
0.00992246	0.671758	0.0725712	0.0011897
0.0100329	0.607765	0.0605589	0.00119118
0.0104031	0.607711	0.0652511	0.00119569
0.0105151	0.622213	0.0606444	0.00119693
0.010879	0.490138	0.062335	0.00120065
0.0109882	0.558694	0.0564098	0.00120167
0.0113577	0.497913	0.0555545	0.0012086
0.0114714	0.596248	0.0585068	0.00121104
0.0118297	0.452126	0.0518191	0.00121809
0.011948	0.47224	0.0514712	0.00122022
0.0123078	0.386179	0.0473185	0.00122618
0.0124243	0.351848	0.0503162	0.00122796
0.0127828	0.42663	0.0472902	0.00123304
0.0129043	0.429505	0.0507168	0.00123463
0.0132576	0.368787	0.0431822	0.00123896
0.0133846	0.374697	0.0468596	0.00124131
0.0137324	0.393455	0.0448734	0.00124979
0.0138638	0.332592	0.043838	0.00125276
0.0142071	0.342343	0.0409374	0.00125995
0.0143376	0.355569	0.0440546	0.00126249
0.0146818	0.299705	0.037533	0.00126875
0.0148179	0.353942	0.0445803	0.00127107
0.0151565	0.349576	0.0411294	0.00127646
0.015297	0.304202	0.0415566	0.00127856
0.015631	0.28549	0.0363665	0.00128449
0.015771	0.236676	0.0384509	0.00128827
0.0161056	0.255288	0.0352541	0.00129672
0.0162513	0.306024	0.0405192	0.00130016
0.0165801	0.236963	0.0321894	0.00130745
0.0167319	0.179167	0.0347857	0.00131061
0.0170521	0.246165	0.0328729	0.0013169
0.0172007	0.210358	0.0376061	0.00131965
0.017529	0.228844	0.0306056	0.0013254
0.0176849	0.250198	0.0373241	0.00132798
0.0180011	0.174834	0.0287315	0.00133614
0.0181617	0.226086	0.0349571	0.00134057
0.0184779	0.170528	0.0292969	0.00134881
0.0186442	0.215505	0.0327841	0.00135289
0.0189499	0.14852	0.0272638	0.00136
0.0191146	0.194679	0.0316853	0.00136363
0.0194267	0.157543	0.0255785	0.00137016
0.019599	0.123019	0.0279527	0.00137358
0.0198987	0.139542	0.0257465	0.00137924
0.02007	0.140386	0.029588	0.00138345
0.0203712	0.157457	0.0252967	0.00139242
0.0205519	0.112994	0.0286952	0.00139752
