GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 LA 5 A RF- 
Start: 17-Dec-16   18:46:48   End: 17-Dec-16   18:51:48 
  
Sample - (Flip off): Sum 94227+94229 , Loaded: 94227+94229 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 5 A RF+ 
Start: 17-Dec-16   18:51:48   End: 17-Dec-16   18:56:48 
  
Sample + (Flip on): Sum 94228+94230 , Loaded: 94228+94230 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94166:94171 , Loaded: 94166:94171 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 1.0034 +/- 0.0019488  Te = 0.70578 +/- 0.0012672 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0256738	0.0813829	0.00605622	0.00308404
0.0277608	0.071735	0.00565726	0.00311915
0.0282666	0.0555249	0.00567852	0.00312657
0.0302794	0.105339	0.00620055	0.00315232
0.0308224	0.0520306	0.00510077	0.00316384
0.0329497	0.1142	0.00504323	0.00320151
0.0334442	0.0603759	0.00697264	0.00320889
0.0355336	0.13468	0.00466386	0.00324639
0.0360725	0.0856987	0.00818696	0.00325737
0.038078	0.149219	0.00465886	0.00329275
0.0386668	0.107799	0.00871829	0.00330176
0.0406332	0.17858	0.00467006	0.0033458
0.0412123	0.137177	0.0107276	0.00335753
0.0432113	0.198239	0.00452457	0.00339395
0.0438537	0.190329	0.014776	0.00341054
0.0457645	0.205376	0.00440736	0.00345405
0.0464509	0.190526	0.0149317	0.00346786
0.0483058	0.20601	0.0043018	0.0035097
0.0489963	0.259325	0.0233722	0.0035271
0.0508831	0.188665	0.00399085	0.00356957
0.0534336	0.171482	0.00371071	0.00363291
0.0554552	0.135638	0.00822807	0.00368038
0.0560734	0.164365	0.00388406	0.00369353
0.0580066	0.110362	0.00660115	0.00374802
0.0586321	0.138622	0.00377703	0.00376397
0.0605638	0.0623184	0.00501356	0.00381059
0.0612161	0.119356	0.00359497	0.00383029
0.063126	0.0453717	0.00433064	0.00388283
0.0637954	0.0935569	0.00336899	0.00389963
0.0656671	0.0343378	0.00402066	0.00395136
0.0663173	0.067805	0.00317072	0.00397047
0.0683077	0.0311172	0.00319886	0.00394372
0.0689507	0.0442406	0.00325604	0.00398084
0.0708841	0.0284062	0.00285384	0.00409246
0.0715657	0.0352777	0.00330761	0.00413181
0.0734701	0.0252815	0.00257291	0.00424176
0.0742105	0.0310733	0.00363729	0.00415783
0.0760262	0.023307	0.00236971	0.00425956
0.0767767	0.0205225	0.00376447	0.00430161
0.0785666	0.0223875	0.00232417	0.00422316
0.0793578	0.021243	0.00374049	0.00426569
0.0811368	0.0268691	0.00221979	0.00436132
0.0820072	0.0221782	0.00437103	0.0044081
0.0836916	0.0308572	0.00218363	0.00449865
0.0845757	0.0314065	0.00509745	0.00454617
0.0862294	0.037578	0.00215743	0.00463506
0.0875924	0.0475395	0.00415148	0.00457066
0.0888748	0.0343464	0.00217611	0.00463757
0.0904217	0.0430058	0.00375227	0.00471829
0.0914566	0.0378815	0.00229194	0.00462408
0.093042	0.0435494	0.00368749	0.00470425
0.0940405	0.0372386	0.00225194	0.00475473
0.0956744	0.0356088	0.00342286	0.00483734
0.0966021	0.03698	0.00223812	0.00488424
0.0982666	0.0301415	0.0030517	0.0049684
0.0991566	0.0410393	0.00232715	0.0050134
0.100927	0.0287338	0.00258261	0.0051029
0.101824	0.0278703	0.00237136	0.00512023
0.10356	0.035232	0.00243624	0.00506264
0.104437	0.0248928	0.00247806	0.00510552
0.106125	0.0243508	0.0022274	0.00518805
0.107087	0.0239922	0.00258471	0.0052351
0.108698	0.0192336	0.00205179	0.00531385
0.109648	0.0182652	0.00275148	0.00520237
