#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 31
#    # data points      = 14
#    # variables        = 2
#    chi-square         = 17.5609512
#    reduced chi-square = 1.46341260
#    Akaike info crit   = 7.17268595
#    Bayesian info crit = 8.45080061
#[[Variables]]
#    N:       1 (fixed)
#    logmu:   13.4246750 +/- 0.08605458 (0.64%) (init = 11)
#    logstd:  0.07319461 +/- 0.00507596 (6.93%) (init = 0.1)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(logmu, logstd) = -0.192

#bin_center	count	error
11.38291808	0.0660309802568424	0.029529952095049224
11.76152824	0.07923717630821087	0.03234844176901079
12.1401384	0.19809294077052716	0.051147377373700266
12.51874856	0.22450533287326413	0.05445054123240711
12.89735872	0.2905363131301065	0.06194255008665666
13.27596888	0.3697734894383174	0.06988062103416835
13.654579040000002	0.3697734894383174	0.06988062103416835
14.0331892	0.31694870523284346	0.06469688353802158
14.411799360000002	0.2641239210273696	0.05905990419009845
14.79040952	0.1848867447191587	0.049413061006787724
15.169019680000002	0.19809294077052716	0.051147377373700266
15.547629840000003	0.013206196051368479	0.013206196051368479
15.926240000000002	0.03961858815410543	0.02287380253568569
16.30485016	0.0	0.0
16.683460320000002	0.026412392102736958	0.01867638156320332
