# GRASP V.7.09CD    Instrument:  ILL_d33

# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  DD67 50 A Rf-
# Start: 09-Jun-16   06:48:10   End: 09-Jun-16   07:03:10

# Sample - (Flip off):  3553 , Loaded: 3532, 3535, 3538, 3541, 3544, 3547, 3550, 3553
# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  DD67 50 A Rf+
# Start: 09-Jun-16   07:03:10   End: 09-Jun-16   07:18:10

# Sample + (Flip on):  3554 , Loaded: 3533,3536, 3539,3542, 3545, 3548, 3551, 3554
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds)
# Data Normalisation: Exposure Time (1) seconds
# Attenuator: 0 is In.  Attenuation factor 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator2: is Out
# Attenuator2: Up-scaling data by 1
# Attenuator2: Up-scaling data by 1
# Attenuator2: Up-scaling data by 1
# Attenuator2: Up-scaling data by 1
# Attenuator2: Up-scaling data by 1
# Background:  2359 , Loaded: 2356+2357+2358+2359
# Cadmium:  2343 , Loaded: 2342+2343
# Applying cadmium SANS data correction:  I = I - I_cd

# Transmissions:  Ts = 0.9987 +/- 0.0025947  Te = 0.81 +/- 0
# Foreground Image Only :  I_corr = I_s

# Beam Centre1 :  Cx = 129.427  Cy = 63.9134       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm]
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm]

# ***** Calibrations: *****
# Data: Corrected for D33 Detector Paralax
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction)
# Data: Divided by Volume 0.1 cm3
# Solid Angle Correction:
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 9
# Applying Default Instrument Mask
# Applying User Defined Mask
# Applying NanInf Mask
# Intensity units are:  cm-1 \\ \Delta\Omega

# ***** Analysis *****
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)]


# Mod_Q   	I       	Err_I   	Sigma_Q


0.00313078	8.15343	0.95652	0.000907576
0.00346991	10.9674	2.36249	0.000908111
0.00352757	6.20617	0.917642	0.000908187
0.0038589	3.47977	1.71298	0.000912617
0.00392039	6.9459	0.838493	0.000913375
0.00424792	5.87683	1.9216	0.000916654
0.00431158	4.75542	0.639343	0.000917176
0.00463695	7.69158	2.0369	0.000919421
0.00469854	4.4413	0.636425	0.000919781
0.00502976	4.50066	1.18627	0.000921452
0.00510448	5.64314	0.650687	0.000921777
0.00541855	8.38304	1.45433	0.000923906
0.0054909	4.2746	0.575312	0.000925245
0.00580738	5.87166	1.24827	0.000930254
0.00587774	4.49443	0.565608	0.000931211
0.00619625	5.0237	1.15978	0.000934997
0.00627537	5.42938	0.547651	0.00093582
0.00658781	6.77418	1.18056	0.0009387
0.00666536	4.03729	0.503945	0.000939336
0.00697858	5.17015	0.943979	0.000941645
0.00705575	5.14196	0.555944	0.000942158
0.00736728	3.63717	0.815776	0.000947293
0.00745333	4.18115	0.454889	0.000948915
0.00775602	2.42173	0.723137	0.000954015
0.00783994	4.50833	0.476047	0.000955283
0.00814479	6.01064	1.01396	0.00095945
0.00823134	5.56895	0.502895	0.000960521
0.00853639	4.07306	0.793976	0.000963965
0.00862753	4.19482	0.428892	0.000964905
0.00892736	4.59953	0.765439	0.000967745
0.00901712	4.53427	0.445552	0.000969777
0.009316	5.5059	0.836039	0.000976268
0.00940991	4.32565	0.413323	0.000978123
0.00970468	3.88678	0.737621	0.000983458
0.00980186	4.72513	0.424702	0.000985071
0.0100934	3.73761	0.73417	0.000989536
0.0101885	4.35828	0.408637	0.000990883
0.0104821	4.04884	0.736709	0.000994741
0.0105813	4.28446	0.390385	0.000995953
0.0108761	4.40842	0.6619	0.00100154
0.0109785	4.15815	0.386779	0.00100402
0.0112647	4.66603	0.686106	0.00101043
0.0113652	4.66258	0.404087	0.00101252
0.0116533	2.64113	0.534592	0.00101809
0.011754	4.23338	0.380363	0.0010199
0.0120157	4.81076	0.653176	0.00102433
0.0121465	3.9585	0.352872	0.00102639
0.012416	4.14226	0.621767	0.00103039
0.0125368	4.49115	0.370418	0.00103248
0.0128247	4.18943	0.606262	0.00104013
0.0129324	3.57747	0.343325	0.0010428
0.0131924	2.99766	0.496445	0.00104885
0.0133191	3.73748	0.344899	0.00105161
0.0135803	3.21709	0.508082	0.00105698
0.0137059	3.71704	0.340086	0.0010594
0.0139682	2.4318	0.462327	0.00106419
0.0141043	3.15072	0.303594	0.00106653
0.0143607	4.10821	0.563509	0.0010716
0.014491	3.57528	0.31713	0.00107534
0.0147524	3.345	0.483296	0.00108241
0.0148798	3.94655	0.333948	0.00108565
0.0151382	3.51981	0.465308	0.00109187
0.0152739	3.46312	0.308755	0.00109495
0.0155209	2.76672	0.411643	0.00110027
0.0156639	2.89842	0.288105	0.0011032
0.0159157	2.6222	0.411544	0.00110808
0.0160565	3.4248	0.298399	0.00111068
0.016307	2.57841	0.411025	0.00111798
0.0164459	3.36405	0.299271	0.001122
0.0166942	2.92979	0.409853	0.00112881
0.0168345	2.94829	0.279755	0.00113246
