GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 10 A RF- 
Start: 17-Dec-16   21:53:09   End: 17-Dec-16   21:58:10 
  
Sample - (Flip off): Sum 94260+94262+94264+94266 , Loaded: 94260+94262+94264+94266 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 10 A RF+ 
Start: 17-Dec-16   21:58:10   End: 17-Dec-16   22:03:10 
  
Sample + (Flip on): Sum 94261+94263+94265+94267 , Loaded: 94261+94263+94265+94267 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94158:94163 , Loaded: 94158:94163 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 0.98372 +/- 0.0035605  Te = 0.71066 +/- 0.0023692 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.004795	0.924402	0.119787	0.00113392
0.0051783	0.883876	0.117356	0.00113806
0.00527421	1.03307	0.113026	0.0011389
0.00564953	0.982463	0.120024	0.00114167
0.0057513	0.827768	0.0975732	0.00114231
0.00612671	0.626024	0.0987589	0.00114433
0.00622346	0.927616	0.10038	0.00114478
0.00659804	0.982959	0.109874	0.00114631
0.00669792	0.775653	0.0817802	0.00114727
0.0070752	0.660824	0.0926416	0.00115378
0.00717903	0.7887	0.0801662	0.00115531
0.00754659	0.834516	0.0910399	0.00116003
0.00764744	0.825097	0.0811302	0.00116117
0.00802366	0.658756	0.081736	0.00116491
0.00812652	0.652886	0.070999	0.00116582
0.0084951	0.724022	0.085249	0.00116874
0.00860256	0.636567	0.0646634	0.00116951
0.00897217	0.667302	0.0781754	0.00117332
0.00907565	0.580334	0.0635829	0.00117546
0.00944364	0.492511	0.0719172	0.00118223
0.00955183	0.55514	0.0595786	0.00118401
0.00992063	0.649481	0.0716915	0.00118948
0.010031	0.58398	0.0599836	0.00119096
0.0104012	0.519983	0.0619719	0.00119547
0.0105131	0.58311	0.0594003	0.00119671
0.010877	0.47462	0.061901	0.00120042
0.0109861	0.481195	0.0535947	0.00120145
0.0113556	0.432157	0.0531688	0.00120837
0.0114693	0.535236	0.0563822	0.00121082
0.0118275	0.508107	0.0539509	0.00121786
0.0119458	0.468834	0.0513993	0.00121999
0.0123056	0.510097	0.0521768	0.00122595
0.012422	0.450698	0.0544658	0.00122773
0.0127804	0.465567	0.0487096	0.00123281
0.012902	0.425506	0.0506159	0.0012344
0.0132552	0.351902	0.0424984	0.00123873
0.0133821	0.393267	0.0476227	0.00124108
0.0137299	0.263151	0.0399484	0.00124956
0.0138612	0.248141	0.0402038	0.00125253
0.0142045	0.281084	0.0386639	0.00125972
0.0143349	0.349169	0.0438221	0.00126226
0.0146791	0.333782	0.0388615	0.00126852
0.0148152	0.233892	0.0394951	0.00127083
0.0151537	0.265262	0.0381207	0.00127622
0.0152941	0.315948	0.0420464	0.00127832
0.0156281	0.229292	0.0342539	0.00128426
0.015768	0.270637	0.0401304	0.00128804
0.0161027	0.240975	0.0347027	0.00129648
0.0162483	0.234517	0.0373521	0.00129992
0.016577	0.166665	0.0293157	0.00130721
0.0167288	0.18895	0.0353547	0.00131037
0.017049	0.221484	0.032025	0.00131665
0.0171975	0.22852	0.0383111	0.00131941
0.0175258	0.183918	0.0288577	0.00132516
0.0176816	0.186648	0.0343605	0.00132774
0.0179978	0.171416	0.0286304	0.00133589
0.0181583	0.188601	0.0332409	0.00134032
0.0184745	0.192196	0.030144	0.00134856
0.0186407	0.2154	0.0328499	0.00135264
0.0189464	0.118736	0.0260292	0.00135975
0.0191111	0.154578	0.0299287	0.00136338
0.0194231	0.185611	0.0268276	0.00136991
0.0195954	0.174127	0.0305531	0.00137333
0.019895	0.13658	0.0257361	0.00137899
0.0200663	0.135529	0.0294289	0.00138319
0.0203674	0.120598	0.0239252	0.00139216
0.0205481	0.0728737	0.0265584	0.00139726
