GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 10 A RF- 
Start: 17-Dec-16   21:53:09   End: 17-Dec-16   21:58:10 
  
Sample - (Flip off): Sum 94260+94262+94264+94266 , Loaded: 94260+94262+94264+94266 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 10 A RF+ 
Start: 17-Dec-16   21:58:10   End: 17-Dec-16   22:03:10 
  
Sample + (Flip on): Sum 94261+94263+94265+94267 , Loaded: 94261+94263+94265+94267 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94158:94163 , Loaded: 94158:94163 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 0.98372 +/- 0.0035605  Te = 0.71066 +/- 0.0023692 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.004795	3.08583	0.182994	0.00113392
0.0051783	3.36361	0.19812	0.00113806
0.00527421	2.86965	0.165167	0.0011389
0.00564953	3.03718	0.187718	0.00114167
0.0057513	2.92374	0.155796	0.00114231
0.00612671	2.69903	0.167334	0.00114433
0.00622346	2.59624	0.148304	0.00114478
0.00659804	2.81562	0.167387	0.00114631
0.00669792	2.81198	0.136626	0.00114727
0.0070752	2.69466	0.155941	0.00115378
0.00717903	2.59874	0.129525	0.00115531
0.00754659	2.67204	0.149806	0.00116003
0.00764744	2.3966	0.122409	0.00116117
0.00802366	2.58698	0.141811	0.00116491
0.00812652	2.28717	0.114488	0.00116582
0.0084951	2.1446	0.130873	0.00116874
0.00860256	2.33274	0.107571	0.00116951
0.00897217	2.22231	0.12603	0.00117332
0.00907565	2.09265	0.105418	0.00117546
0.00944364	2.14432	0.124947	0.00118223
0.00955183	2.08417	0.0994579	0.00118401
0.00992063	1.93434	0.11185	0.00118948
0.010031	2.09175	0.0974106	0.00119096
0.0104012	2.05867	0.106163	0.00119547
0.0105131	2.04178	0.0977666	0.00119671
0.010877	1.76668	0.0988456	0.00120042
0.0109861	1.90945	0.0932112	0.00120145
0.0113556	1.85629	0.0926557	0.00120837
0.0114693	1.85482	0.0924891	0.00121082
0.0118275	1.55116	0.0841782	0.00121786
0.0119458	1.51761	0.08032	0.00121999
0.0123056	1.63232	0.0826306	0.00122595
0.012422	1.54339	0.0860959	0.00122773
0.0127804	1.50829	0.0769338	0.00123281
0.012902	1.66042	0.0856663	0.0012344
0.0132552	1.3667	0.0715008	0.00123873
0.0133821	1.37377	0.0763245	0.00124108
0.0137299	1.47752	0.0734821	0.00124956
0.0138612	1.44074	0.0771074	0.00125253
0.0142045	1.40371	0.0693501	0.00125972
0.0143349	1.23928	0.0711888	0.00126226
0.0146791	1.29145	0.0650681	0.00126852
0.0148152	1.22691	0.0701303	0.00127083
0.0151537	1.2166	0.0635056	0.00127622
0.0152941	1.24506	0.0700045	0.00127832
0.0156281	1.11838	0.059189	0.00128426
0.015768	1.228	0.0697888	0.00128804
0.0161027	1.02292	0.0562403	0.00129648
0.0162483	0.99756	0.0620137	0.00129992
0.016577	1.02157	0.0541657	0.00130721
0.0167288	1.04502	0.0622769	0.00131037
0.017049	1.01178	0.0542228	0.00131665
0.0171975	0.767794	0.0556961	0.00131941
0.0175258	0.955892	0.0507602	0.00132516
0.0176816	0.779462	0.0548348	0.00132774
0.0179978	0.863503	0.0487293	0.00133589
0.0181583	0.752115	0.0517154	0.00134032
0.0184745	0.828896	0.0473904	0.00134856
0.0186407	0.894604	0.0555174	0.00135264
0.0189464	0.740281	0.0447035	0.00135975
0.0191111	0.828895	0.0526867	0.00136338
0.0194231	0.820417	0.0443466	0.00136991
0.0195954	0.750462	0.0503851	0.00137333
0.019895	0.720138	0.0428117	0.00137899
0.0200663	0.707123	0.049206	0.00138319
0.0203674	0.621637	0.0384519	0.00139216
0.0205481	0.636472	0.0478871	0.00139726
0.0208435	0.622109	0.0391654	0.00140517
