# GRASP V.7.15CD    Instrument:  ILL_d22

# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  test RF off 2m
# Start: 22-Apr-18   16:50:03   End: 22-Apr-18   17:00:04

# Sample - (Flip off):  213438 , Loaded: 213438,213442,213460,213472,213484,213488,213500,213504,213516
# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  test RF on 2m
# Start: 22-Apr-18   17:00:04   End: 22-Apr-18   17:10:04

# Sample + (Flip on):  213439 , Loaded: 213439,213443,213461,213473,213485,213489,213501,213505,213517
# Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1e-06 (seconds)
# Data Normalisation: Exposure Time (1) seconds
# Attenuator: 0 is In.  Attenuation factor 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator2: is Out
# Attenuator2: Up-scaling data by 1
# Background:  213454 , Loaded: 213454,213455
# Cadmium: No Cadmium Subtraction

# Transmissions:  Ts = 0.99352 +/- 0.0053448  Te = 0.82939 +/- 0.0042604
# Foreground Image Only :  I_corr = I_s

# Beam Centre1 :  Cx = 65.4982  Cy = 126.261       Cm Translation :  Tx = 0  Ty = 0 [mm]

# ***** Calibrations: *****
# Data: Corrected for D22 Detector Paralax
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction)
# Data: Divided by Volume 0.2 cm3
# Solid Angle Correction:
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 2
# Applying Default Instrument Mask
# Applying User Defined Mask
# Applying NanInf Mask
# Intensity units are:  cm-1 \\ \Delta\Omega

# ***** Analysis *****
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)]


# Mod_Q   	I       	Err_I   	Sigma_Q



0.0286099	0.396895	0.00734435	0.00385208
0.030497	0.334028	0.00562581	0.00385728
0.032187	0.299388	0.00531119	0.0038608
0.033878	0.251122	0.00482219	0.00386358
0.0355699	0.207258	0.00438048	0.00386583
0.0372624	0.167928	0.00404383	0.00386768
0.0391573	0.136509	0.00332055	0.00386938
0.0410707	0.112376	0.00349705	0.00387081
0.0427646	0.0912671	0.00329783	0.00387188
0.0444587	0.0776696	0.003171	0.0038728
0.0461528	0.0684564	0.0030545	0.0038736
0.047847	0.0605446	0.00293214	0.00387429
0.0495699	0.053378	0.00261694	0.00387491
0.0511433	0.0556877	0.00238714	0.0038754
0.0529852	0.054542	0.00220911	0.00388043
0.0547985	0.0584144	0.00242035	0.00388814
0.0564868	0.0626482	0.00243514	0.00389429
0.0581752	0.0621007	0.00245372	0.00389965
0.0600057	0.0638296	0.00226415	0.00390472
0.0618343	0.0665481	0.00248107	0.00390915
0.0635224	0.0704951	0.00250602	0.00391278
0.0653399	0.0709884	0.00232567	0.00391626
0.0671795	0.070615	0.00253501	0.0039194
0.0689219	0.0678125	0.00213699	0.00392207
0.0706043	0.0660381	0.00214159	0.0039244
0.0722866	0.0634194	0.00212337	0.00392653
0.0739688	0.0624842	0.00211581	0.00392847
0.0757505	0.0576352	0.0019561	0.00393035
0.0775426	0.0542863	0.00207577	0.00393208
0.0792241	0.0506274	0.00204282	0.00393919
0.0809052	0.0482429	0.00200635	0.00394735
0.082586	0.0447537	0.0019948	0.00395475
0.0842664	0.0379463	0.00195601	0.00396149
0.0860657	0.0353891	0.00183626	0.00396806
0.0879881	0.0324464	0.00171056	0.00397446
0.0897072	0.0308563	0.00171699	0.00397968
0.0914641	0.0293373	0.00161235	0.0039846
0.0932246	0.0252997	0.00167392	0.00398915
0.0948985	0.0242679	0.00165933	0.00399315
0.0966571	0.0245162	0.00159825	0.00399706
0.0984859	0.0234128	0.00158366	0.00400083
0.100251	0.0234997	0.00165369	0.00400421
0.101923	0.0218331	0.0016526	0.0040072
0.103594	0.023172	0.00165611	0.00401
0.105264	0.020914	0.0016443	0.00401872
0.107023	0.0201998	0.00157586	0.00402838
0.108785	0.019243	0.00145336	0.00403735
0.110587	0.0211317	0.00144991	0.00404586
0.112389	0.0220663	0.00145418	0.00405377
0.114124	0.0219345	0.00153062	0.00406088
0.115852	0.0224213	0.00144156	0.0040675
0.117651	0.0207934	0.00144244	0.00407395
0.119389	0.020505	0.00150785	0.0040798
0.12105	0.0194508	0.00149185	0.00408506
0.122784	0.0201983	0.00143945	0.00409024
0.124573	0.0193238	0.00142312	0.00409527
0.126319	0.0191749	0.00145542	0.00409991
0.127956	0.0174851	0.00138129	0.00410402
0.129741	0.0156924	0.00128428	0.00410847
0.131501	0.0143075	0.00136988	0.00411984
0.133268	0.0133821	0.00126684	0.00413055
0.135097	0.0147415	0.00131582	0.00414096
0.136809	0.0132493	0.00135635	0.00415014
0.138515	0.012993	0.00131388	0.00415878
0.140282	0.0133523	0.00130955	0.00416725
0.141991	0.0130277	0.00136717	0.00417499
0.143637	0.0126031	0.00134807	0.00418208
0.145452	0.0113522	0.00122627	0.00418949
0.147272	0.0120847	0.00119773	0.00419654
0.149023	0.0105125	0.00126628	0.00420297
0.150714	0.0117136	0.00123422	0.00420889
0.152456	0.011161	0.00122955	0.00421469
0.154241	0.0115151	0.00119046	0.00422036
0.155986	0.00910077	0.00127131	0.00422793
0.157622	0.00899318	0.0012753	0.00423929
0.159363	0.00864496	0.00119545	0.00425078
0.161149	0.0101313	0.00122818	0.00426198
0.162882	0.0107916	0.001245	0.0042723
0.164694	0.0095362	0.00116529	0.00428258
0.166443	0.00921081	0.00116861	0.00429201
0.168164	0.00938714	0.00117605	0.00430088
0.169882	0.00879023	0.00117323	0.00430933
0.171598	0.0096834	0.00116717	0.00431741
0.173308	0.00897078	0.00116494	0.0043251
0.175067	0.00865468	0.00112917	0.00433269
0.1769	0.00871987	0.00109899	0.00434024
0.178663	0.00806112	0.00119228	0.0043472
0.180324	0.00814662	0.00116214	0.00435349
0.182076	0.00955941	0.00112512	0.00436386
0.183836	0.00793528	0.00111097	0.00437684
0.18548	0.00699201	0.00112723	0.00438846
