# GRASP V.7.15CD    Instrument:  ILL_d22

# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  test RF off 2m
# Start: 22-Apr-18   16:50:03   End: 22-Apr-18   17:00:04

# Sample - (Flip off):  213438 , Loaded: 213438,213442,213460,213472,213484,213488,213500,213504,213516
# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  test RF on 2m
# Start: 22-Apr-18   17:00:04   End: 22-Apr-18   17:10:04

# Sample + (Flip on):  213439 , Loaded: 213439,213443,213461,213473,213485,213489,213501,213505,213517
# Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1e-06 (seconds)
# Data Normalisation: Exposure Time (1) seconds
# Attenuator: 0 is In.  Attenuation factor 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator2: is Out
# Attenuator2: Up-scaling data by 1
# Background:  213454 , Loaded: 213454,213455
# Cadmium: No Cadmium Subtraction

# Transmissions:  Ts = 0.99352 +/- 0.0053448  Te = 0.82939 +/- 0.0042604
# Foreground Image Only :  I_corr = I_s

# Beam Centre1 :  Cx = 65.4982  Cy = 126.261       Cm Translation :  Tx = 0  Ty = 0 [mm]

# ***** Calibrations: *****
# Data: Corrected for D22 Detector Paralax
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction)
# Data: Divided by Volume 0.2 cm3
# Solid Angle Correction:
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 2
# Applying Default Instrument Mask
# Applying User Defined Mask
# Applying NanInf Mask
# Intensity units are:  cm-1 \\ \Delta\Omega

# ***** Analysis *****
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)]


# Mod_Q   	I       	Err_I   	Sigma_Q



0.0286063	0.179599	0.00483595	0.0038516
0.0304932	0.162645	0.00393813	0.0038568
0.032183	0.13813	0.0037198	0.00386032
0.0338738	0.120441	0.00353935	0.0038631
0.0355654	0.102903	0.00335812	0.00386534
0.0372577	0.0849108	0.00325072	0.00386719
0.0391524	0.0741165	0.00280199	0.0038689
0.0410656	0.0665075	0.00306107	0.00387033
0.0427593	0.0650261	0.00305373	0.0038714
0.0444531	0.0662272	0.00306533	0.00387232
0.046147	0.0658661	0.0030316	0.00387311
0.047841	0.0670202	0.00299074	0.00387381
0.0495637	0.0713837	0.00276246	0.00387442
0.0511369	0.0793081	0.00256345	0.00387492
0.0529786	0.0809902	0.00239189	0.00387994
0.0547917	0.0853384	0.00262527	0.00388765
0.0564798	0.088157	0.00262962	0.00389381
0.0581679	0.0926708	0.00268543	0.00389916
0.0599982	0.0933659	0.00247013	0.00390423
0.0618265	0.0951058	0.00269562	0.00390866
0.0635144	0.096404	0.0027038	0.00391229
0.0653317	0.094703	0.00249406	0.00391577
0.0671711	0.0914822	0.00269478	0.00391891
0.0689133	0.0870433	0.00226292	0.00392158
0.0705955	0.0822516	0.00224913	0.00392391
0.0722776	0.0761265	0.00220774	0.00392604
0.0739596	0.0730642	0.00218423	0.00392798
0.075741	0.0676388	0.00201739	0.00392986
0.0775329	0.0631993	0.00213385	0.00393159
0.0792142	0.059722	0.00210131	0.00393869
0.0808951	0.0555309	0.00205261	0.00394685
0.0825757	0.0472403	0.00201094	0.00395425
0.0842559	0.0416804	0.00197907	0.00396099
0.0860549	0.0367187	0.00184344	0.00396757
0.0879771	0.035543	0.0017279	0.00397396
0.089696	0.0339842	0.00173474	0.00397918
