# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  KWI338 Vpol Col7.8 Det 8 RF- 
# Start: 10-Sep-15   13:07:27   End: 10-Sep-15   13:27:27 
  
# Sample - (Flip off): Sum 23564 , Loaded: 23564 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  KWI338 Vpol Col7.8 Det 8 RF+ 
# Start: 10-Sep-15   13:27:27   End: 10-Sep-15   13:47:27 
  
# Sample + (Flip on): Sum 23565 , Loaded: 23565 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 23558+23559 , Loaded: 23558+23559 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 1.0407 +/- 0.0026793  Te = 0.8403 +/- 0.002096 
# Foreground Image Only :  I_corr = I_s 
  
# Beam Centre1 :  Cx = 127.6859  Cy = 64.446       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.00486715	1.24294	0.215115	0.00148875
0.00547532	0.716496	0.0790986	0.00148986
0.00554863	0.84501	0.0706114	0.00148997
0.00613809	0.478119	0.0542347	0.0014949
0.00621423	0.434849	0.0618302	0.00149599
0.00679184	0.405727	0.0434196	0.0015026
0.00687763	0.439168	0.062885	0.00150338
0.00743991	0.337038	0.0390016	0.00150767
0.00751943	0.416867	0.0615025	0.00150818
0.00808759	0.354798	0.0380552	0.00151129
0.00817634	0.364997	0.052282	0.00151171
0.00874006	0.337569	0.0331732	0.00151403
0.00883603	0.272336	0.0498098	0.00151501
0.00938758	0.246119	0.0296403	0.00152445
0.0094826	0.291665	0.0542693	0.00152584
0.0100392	0.307057	0.0276819	0.00153288
0.0101465	0.339712	0.0527131	0.00153406
0.010691	0.241614	0.0250204	0.00153934
0.0108076	0.376754	0.0531836	0.00154034
0.0113387	0.227047	0.0244285	0.00154441
0.0114534	0.268726	0.0540733	0.0015452
0.0119861	0.253059	0.0238843	0.00155242
0.0121102	0.17491	0.0467866	0.00155486
0.0126378	0.218721	0.021691	0.00156408
0.0127714	0.180499	0.0489237	0.00156616
0.0132854	0.236898	0.0212128	0.00157338
0.0134169	0.236429	0.0534935	0.00157505
0.0139328	0.248127	0.0207186	0.00158101
0.0140739	0.263686	0.0462434	0.0015825
0.0145843	0.231323	0.0193572	0.00158743
0.0147353	0.210962	0.0444519	0.0015899
0.0152319	0.232386	0.0183953	0.00160087
0.0153805	0.24586	0.0513171	0.00160386
0.0158792	0.238396	0.017948	0.00161301
0.0160376	0.153903	0.0385958	0.00161567
0.0165307	0.212875	0.0170538	0.0016233
0.016699	0.193925	0.0426907	0.0016257
0.0171782	0.199723	0.016359	0.00163202
0.0173551	0.202309	0.0387526	0.00163419
0.0178254	0.215971	0.0162851	0.00164292
0.0180124	0.216171	0.0387525	0.00164747
0.0184769	0.221053	0.0154294	0.00165788
0.0186627	0.22916	0.0420261	0.00166174
0.0191284	0.20405	0.0146432	0.00167072
0.0193274	0.197744	0.0387462	0.00167428
0.0197757	0.193741	0.013838	0.00168178
0.0199814	0.186343	0.0341964	0.001685
0.0204229	0.212083	0.0139347	0.00169147
0.0206263	0.224072	0.0376988	0.00169572
0.0210744	0.180117	0.0131277	0.00170752
0.0212909	0.139508	0.0346954	0.00171282
0.0217216	0.169723	0.0129796	0.0017227
0.0219449	0.155248	0.0325617	0.0017275
0.0223688	0.174247	0.0125971	0.00173605
0.0225897	0.189944	0.0352185	0.00174025
0.0230201	0.168456	0.0122298	0.00174796
0.0232543	0.155023	0.0344599	0.00175191
0.0236673	0.171122	0.0120894	0.00176137
0.0240188	0.161141	0.0258	0.00177114
0.0243265	0.169911	0.0120478	0.00177918
0.0247061	0.146692	0.0229252	0.00178849
0.0249842	0.146444	0.0118422	0.00179493
0.0253714	0.179591	0.0232018	0.0018034
0.0256342	0.14662	0.0115584	0.00180884
0.0260186	0.131712	0.0202608	0.00181639
0.0262842	0.14108	0.0112949	0.00182135
0.026692	0.139018	0.0188625	0.00183253
0.0269416	0.156525	0.0117071	0.00183981
0.027351	0.111191	0.0181315	0.00185111
0.0275913	0.146733	0.0115746	0.0018574
0.027996	0.145796	0.0173792	0.00186747
0.0282408	0.145794	0.0112202	0.00187326
0.0286601	0.131266	0.01499	0.00188268
0.0289039	0.142827	0.011386	0.0018879
0.0293342	0.111697	0.0141372	0.00189686
0.0295637	0.141051	0.0118853	0.00190422
0.0299823	0.122759	0.0133645	0.00191698
0.0302136	0.113993	0.0113048	0.00192368
0.030637	0.117588	0.0122698	0.00193538
0.0308796	0.107863	0.0116213	0.00194177
0.0312886	0.112689	0.0119971	0.00195205
0.0315295	0.136772	0.0115888	0.00195783
0.0319446	0.109259	0.0117972	0.00196737
0.0321833	0.0879251	0.0111719	0.00197263
0.032592	0.123486	0.0112634	0.00198535
0.0328426	0.0964188	0.0113002	0.00199328
0.0332483	0.102743	0.0104917	0.00200556
0.0335062	0.117813	0.0115712	0.00201301
0.0339053	0.0868415	0.0103905	0.00202405
0.0341616	0.0891204	0.0108873	0.00203084
0.0345602	0.0920792	0.00990944	0.00204097
0.0348202	0.0908262	0.0110032	0.00204731
0.0352046	0.106202	0.00992943	0.00205658
0.0354701	0.0746396	0.0106148	0.00206565
0.0358578	0.0805643	0.00945262	0.00207832
0.0361301	0.0978665	0.0111749	0.00208686
0.0365068	0.0794482	0.00901706	0.00209818
0.03678	0.0815652	0.0105568	0.00210607
0.0371542	0.0712906	0.00850516	0.00211647
0.0374345	0.0883731	0.0109955	0.00212395
0.0378066	0.0660198	0.00838305	0.00213351
0.0380946	0.0623539	0.0105217	0.00214064
0.038458	0.0804096	0.00853325	0.00215314
0.0387491	0.0838058	0.0108468	0.00216293
0.0391029	0.0724346	0.00807019	0.00217438
0.039399	0.0488927	0.0100832	0.00218359
0.0397514	0.0736459	0.00792044	0.00219416
0.0400592	0.0719971	0.0108273	0.00220304
0.0404048	0.0611661	0.00775797	0.00221267
0.0407139	0.0686157	0.0108606	0.00222097
0.0410511	0.0485427	0.00735035	0.00222979
0.0413635	0.0579636	0.01023	0.00224097
0.0415882	0.0636456	0.0209557	0.00224876
