# GRASP V.7.15CD    Instrument:  ILL_d22

# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  YF45 RF off 2m
# Start: 22-Apr-18   17:26:23   End: 22-Apr-18   17:36:23

# Sample - (Flip off):  213442 , Loaded: 213438,213442,213460,213472,213484,213488,213500,213504,213516
# ***** Sanpol Worksheets I+, I- *****
# Subtitle:  YF45 RF on 2m
# Start: 22-Apr-18   17:36:23   End: 22-Apr-18   17:46:23

# Sample + (Flip on):  213443 , Loaded: 213439,213443,213461,213473,213485,213489,213501,213505,213517
# Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1e-06 (seconds)
# Data Normalisation: Exposure Time (1) seconds
# Attenuator: 0 is In.  Attenuation factor 1
# Attenuator: 0 is In. Up-scaling data by 1
# Attenuator2: is Out
# Attenuator2: Up-scaling data by 1
# Background:  213455 , Loaded: 213454,213455
# Cadmium: No Cadmium Subtraction

# Transmissions:  Ts = 1.0033 +/- 0.0053844  Te = 0.82939 +/- 0.0042604
# Applying (I_fore+I_back)/2

# Beam Centre1 :  Cx = 65.4982  Cy = 126.261       Cm Translation :  Tx = 0  Ty = 0 [mm]

# ***** Calibrations: *****
# Data: Corrected for D22 Detector Paralax
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction)
# Data: Divided by Volume 0.2 cm3
# Solid Angle Correction:
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 3
# Applying Default Instrument Mask
# Applying User Defined Mask
# Applying NanInf Mask
# Intensity units are:  cm-1 \\ \Delta\Omega

# ***** Analysis *****
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)]


# Mod_Q   	I       	Err_I   	Sigma_Q



0.0291233	0.163623	0.00245527	0.00385319
0.0324133	0.115107	0.00300709	0.00386074
0.0326731	0.113835	0.00260191	0.00386119
0.0358377	0.0836611	0.00237092	0.00386567
0.0360974	0.0829965	0.00266783	0.00386596
0.0392643	0.0571546	0.00191876	0.00386899
0.0395818	0.052138	0.0023875	0.00386924
0.0426907	0.0392032	0.001626	0.00387136
0.0430718	0.0392593	0.00230788	0.00387158
0.0461178	0.0307722	0.00146511	0.0038731
0.0465592	0.0250522	0.00218664	0.00387329
0.0495438	0.0272072	0.00133119	0.00387442
0.0499801	0.0267215	0.00274763	0.00387456
0.0529698	0.0300455	0.00127971	0.0038799
0.053468	0.0263266	0.00271056	0.00388215
0.056394	0.0316058	0.0012245	0.00389352
0.056955	0.0304831	0.00275532	0.00389539
0.0598175	0.0389484	0.00119899	0.00390376
0.0603672	0.0344199	0.00401868	0.00390517
0.063239	0.0431342	0.00114378	0.00391172
0.0638573	0.0373736	0.0039892	0.00391298
0.0666591	0.042226	0.0011052	0.00391807
0.0673338	0.0412377	0.00399184	0.00391917
0.0700769	0.0430587	0.00106291	0.00392322
0.0734931	0.0406072	0.00104533	0.00392746
0.0769066	0.0380597	0.000994728	0.003931
0.080318	0.0346413	0.00093365	0.00394414
0.083677	0.0274089	0.000911413	0.00395874
0.0870821	0.0238969	0.000886833	0.00397106
0.0904848	0.0187155	0.00084346	0.00398144
0.0934087	0.0192055	0.00161901	0.00398913
0.0939874	0.0179242	0.000982563	0.00399054
0.0968201	0.0152258	0.00127694	0.00399693
0.0975047	0.0155655	0.00104242	0.00399837
0.100221	0.0166371	0.00113314	0.00400368
0.10099	0.0153864	0.00108291	0.00400507
0.103626	0.0136189	0.00102991	0.00400957
0.104478	0.012789	0.00113413	0.00401372
0.107033	0.0154286	0.000959473	0.004028
0.107905	0.014047	0.00126051	0.00403252
0.110408	0.0132462	0.000926317	0.0040446
0.11134	0.0143575	0.00127637	0.00404879
0.113814	0.0145004	0.000863317	0.00405919
0.11483	0.0145127	0.0013481	0.00406318
0.117203	0.0150033	0.000832923	0.00407193
0.118222	0.0155199	0.00152391	0.00407545
0.120588	0.0151437	0.000798784	0.00408316
0.121682	0.0188321	0.00160708	0.00408652
0.123992	0.0136973	0.00075537	0.0040932
0.125169	0.0154628	0.0017707	0.00409642
0.127352	0.0144088	0.000734282	0.00410205
0.12852	0.0151722	0.0020889	0.00410491
0.130752	0.0129831	0.000708347	0.00411468
0.133131	0.0113572	0.00127514	0.00412933
0.134256	0.0125263	0.000782834	0.00413583
0.136651	0.0115744	0.00105069	0.00414889
0.137802	0.00996888	0.000814279	0.0041548
0.140189	0.0124403	0.000929006	0.00416638
0.141295	0.0101397	0.000866293	0.00417145
0.143652	0.00807348	0.000884319	0.0041817
0.144751	0.00832134	0.000921573	0.00418623
0.147018	0.00698044	0.000830609	0.00419512
0.148211	0.00792841	0.000963278	0.00419957
0.150386	0.00775085	0.000761733	0.0042073
0.15161	0.00956795	0.00106192	0.00421144
0.153738	0.00869419	0.000722157	0.00421833
0.155042	0.00650608	0.0011072	0.00422235
0.157106	0.00749371	0.000691768	0.00423537
0.158505	0.00826122	0.00122586	0.00424479
0.160455	0.00873203	0.000665066	0.00425729
0.162217	0.00834261	0.00113631	0.00426799
0.163846	0.0069913	0.000656212	0.00427742
0.166154	0.0070803	0.000862917	0.00429006
0.167445	0.00898404	0.000748742	0.00429679
0.169643	0.00732303	0.000797729	0.00430774
0.170948	0.00688561	0.000788014	0.00431395
0.173091	0.00697088	0.000740397	0.0043237
0.174473	0.00553805	0.000846155	0.00432971
0.176527	0.00636902	0.000721237	0.00433828
0.177965	0.00548922	0.000866405	0.00434402
0.179909	0.00728658	0.000687732	0.00435148
0.181401	0.00527348	0.000935404	0.00435834
0.183244	0.00719442	0.000653432	0.00437217
0.184776	0.00284322	0.0010498	0.00438316
0.186563	0.00719997	0.000624781	0.00439545
0.188705	0.00642325	0.000831626	0.00440947
0.190073	0.00673486	0.000686721	0.00441805
0.192259	0.00571589	0.000729071	0.00443117
0.193613	0.00625181	0.000758803	0.00443896
0.195705	0.00528706	0.000671466	0.00445053
0.197142	0.00640097	0.000801183	0.00445815
0.199115	0.00560661	0.000657819	0.00446823
0.200179	0.0065557	0.00123065	0.00447347
