GRASP V.7.15CD    Instrument:  ILL_d33 
  
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 LA 20 A RF- 
Start: 17-Dec-16   18:06:44   End: 17-Dec-16   18:11:44 
  
Sample - (Flip off): Sum 94219+94221 , Loaded: 94219+94221 
***** Sanpol Worksheets I+, I- ***** 
Subtitle:  DD144 SA 20 A RF+ 
Start: 17-Dec-16   18:11:44   End: 17-Dec-16   18:16:44 
  
Sample + (Flip on): Sum 94220+94222 , Loaded: 94220+94222 
Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
Data Normalisation: Exposure Time (1) seconds 
Attenuator: 0 is In.  Attenuation factor 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator: 0 is In. Up-scaling data by 1 
Attenuator2: is Out 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Attenuator2: Up-scaling data by 1 
Background: Sum 94166:94171 , Loaded: 94166:94171 
Cadmium: No Cadmium Subtraction 
  
Transmissions:  Ts = 1.0034 +/- 0.0019488  Te = 0.70578 +/- 0.0012672 
Foreground Image Only :  I_corr = I_s 
  
Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
***** Calibrations: ***** 
Data: Corrected for D33 Detector Paralax 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.2 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0256761	0.0611701	0.00573567	0.00308432
0.0277634	0.0870432	0.00591471	0.00311944
0.0282692	0.046712	0.00554433	0.00312686
0.0302822	0.116362	0.00636999	0.00315261
0.0308253	0.0453949	0.00499943	0.00316413
0.0329528	0.130658	0.00524129	0.00320181
0.0334473	0.069151	0.0071592	0.00320919
0.0355369	0.146563	0.00478755	0.00324669
0.0360758	0.109305	0.00872242	0.00325768
0.0380815	0.157735	0.00474811	0.00329306
0.0386704	0.120964	0.00899824	0.00330206
0.0406369	0.187178	0.00474649	0.00334611
0.0412162	0.141522	0.0108109	0.00335784
0.0432153	0.215162	0.00466196	0.00339427
0.0438578	0.202285	0.0151064	0.00341086
0.0457688	0.20537	0.00440495	0.00345437
0.0464552	0.208851	0.0154449	0.00346818
0.0483102	0.21672	0.00438451	0.00351002
0.0490009	0.245608	0.0228297	0.00352742
0.0508878	0.200153	0.0040736	0.0035699
0.0534385	0.171402	0.00371107	0.00363325
0.0554603	0.122444	0.00798012	0.00368073
0.0560786	0.160886	0.00385178	0.00369387
0.058012	0.0999268	0.00642938	0.00374837
0.0586376	0.134814	0.00374467	0.00376432
0.0605694	0.0624363	0.00501444	0.00381094
0.0612218	0.117543	0.00357899	0.00383065
0.0631318	0.043233	0.00429744	0.00388319
0.0638013	0.0928902	0.00336281	0.0039
0.0656731	0.0352087	0.00403439	0.00395173
0.0663235	0.0703799	0.00319447	0.00397084
0.0683141	0.0310591	0.00320144	0.00394408
0.0689571	0.0507407	0.00332901	0.00398121
0.0708906	0.0348525	0.0029262	0.00409284
0.0715724	0.0350387	0.00330323	0.0041322
0.0734769	0.027461	0.00259503	0.00424216
0.0742174	0.0273317	0.00358512	0.00415822
0.0760333	0.027132	0.00240655	0.00425996
0.0767838	0.0302794	0.00391189	0.00430201
0.0785738	0.0267152	0.0023637	0.00422355
0.0793652	0.0228269	0.00376751	0.00426609
0.0811443	0.0319668	0.00226389	0.00436172
0.0820148	0.026034	0.00443605	0.00440851
0.0836994	0.0351293	0.00221818	0.00449906
0.0845836	0.0237966	0.00494995	0.00454659
0.0862374	0.0373954	0.00215568	0.00463549
0.0876005	0.0355541	0.00397618	0.00457108
0.088883	0.0398308	0.00221911	0.004638
0.09043	0.0430306	0.00375192	0.00471872
0.091465	0.0355167	0.00227256	0.00462451
0.0930507	0.0351135	0.00357738	0.00470468
0.0940492	0.0417244	0.00228836	0.00475517
0.0956832	0.0374949	0.00344888	0.00483779
0.096611	0.038664	0.00225215	0.0048847
0.0982756	0.031817	0.00307228	0.00496886
0.0991658	0.0363652	0.00228662	0.00501387
0.100936	0.0297135	0.00259403	0.00510338
0.101833	0.0324362	0.0024141	0.0051207
0.103569	0.0294456	0.00238221	0.00506311
0.104446	0.0297998	0.00252738	0.00510599
0.106135	0.0253941	0.00223574	0.00518853
0.107097	0.0239998	0.00258455	0.00523558
0.108708	0.0223659	0.00207999	0.00531434
0.109659	0.0213338	0.00278759	0.00520285
