# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sample, Backgrounds and Transmissions Data: ***** 
# Subtitle:  DD144 LA 0 A RF- 
# Start: 17-Dec-16   18:56:50   End: 17-Dec-16   19:01:50 
  
# Foreground: Sum 94231:94234 , Loaded: 94231:94234 
# Background: Sum 94166:94171 , Loaded: 94166:94171 
# Cadmium: No Cadmium Subtraction 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
  
# Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Transmissions:  Ts = 1.0034 +/- 0.0019488  Te = 0.70578 +/- 0.0012672 
# Transmissions Thickness Correction is:  on 
# Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
# 0.0191717	0.337025	0.0073775	0.00300994
# 0.0206466	0.316439	0.00303906	0.00302364
# 0.0220547	0.262477	0.00290246	0.00303911
# 0.02329	0.229223	0.00225376	0.00305781
# 0.0246185	0.175534	0.00212987	0.00307382
# 0.0258944	0.156657	0.00173602	0.00308637
0.0272675	0.120014	0.00169481	0.00311161
0.0284752	0.109727	0.00152404	0.00312972
0.0298171	0.09208	0.00147934	0.00314652
0.0310737	0.0852121	0.00134149	0.00316911
0.0324672	0.0756925	0.00134531	0.00319411
0.0337062	0.0753846	0.00129359	0.00321288
0.0350693	0.0832911	0.00131977	0.00323655
0.0362975	0.0858708	0.00127323	0.003262
0.0376745	0.0983433	0.00130303	0.0032865
0.0389195	0.106048	0.00129317	0.00330671
0.0403186	0.119952	0.00130003	0.00333936
0.0415773	0.124636	0.00132485	0.00336481
0.0429599	0.137842	0.00130212	0.00338929
0.0442045	0.144633	0.00137184	0.00341937
0.0455548	0.151964	0.00130497	0.00344988
0.0468003	0.157183	0.00137629	0.0034748
0.0481542	0.161642	0.00127441	0.00350594
0.0494348	0.16062	0.00134725	0.00353782
0.050775	0.158544	0.00123764	0.00356755
0.0520531	0.154358	0.00129799	0.00359585
0.0533652	0.147576	0.00119223	0.00363137
0.0546599	0.143775	0.00122951	0.00366283
0.0559832	0.133194	0.00111234	0.00369184
0.0572848	0.124688	0.00116801	0.00372884
0.0585809	0.112678	0.00103452	0.0037629
0.0599366	0.104065	0.00105	0.00379517
0.0612446	0.0937037	0.00097216	0.00383132
0.0625738	0.0792727	0.000983996	0.00386858
0.0638399	0.0736251	0.000906783	0.00390094
0.0651661	0.0613961	0.000917727	0.00393622
0.0664131	0.0545054	0.000844611	0.00397341
0.0677637	0.0457644	0.000833746	0.0040403
0.0690401	0.0406731	0.000794937	0.003986
0.0703963	0.0326332	0.000789312	0.0040643
0.071666	0.0301387	0.000750949	0.0041376
0.0730301	0.0243494	0.000746216	0.00421636
0.0742773	0.0216865	0.000731777	0.00416157
0.0756555	0.0211058	0.000703696	0.00423879
0.0769222	0.0206226	0.000722455	0.00430976
0.0782707	0.0209246	0.000696774	0.00420725
0.0795473	0.0222943	0.000706012	0.00427588
0.0808955	0.0231952	0.000690461	0.00434835
0.0821623	0.0235559	0.000709734	0.00441644
0.0835037	0.025518	0.000680064	0.00448854
0.0847759	0.0282357	0.000718006	0.00455693
0.0860956	0.0297978	0.00067502	0.00462786
0.0873913	0.0304795	0.000707054	0.00456016
0.0887064	0.0325319	0.000670302	0.00462879
0.0900053	0.0330509	0.000707179	0.00469656
0.0913253	0.0332917	0.000652628	0.00461745
0.092656	0.0336486	0.000696619	0.00468473
0.093932	0.0338168	0.000658624	0.00474924
0.0952685	0.0343481	0.000673081	0.00481682
0.096561	0.0340885	0.000647363	0.00488216
0.0979015	0.0316231	0.000659428	0.00494994
0.0991715	0.0313465	0.0006391	0.00501416
0.100498	0.0283074	0.00064483	0.00508121
0.101768	0.0274669	0.000618971	0.00511741
0.103134	0.0259616	0.000617172	0.00518611
0.104406	0.024653	0.000614013	0.00510403
0.105752	0.0218366	0.000602355	0.00516984
0.107024	0.0198482	0.00059676	0.00523199
0.108378	0.0188484	0.000584329	0.00529819
0.109645	0.0172622	0.000591149	0.00520223
0.110982	0.0158052	0.000567267	0.00526565
0.112253	0.0142769	0.000579727	0.00532596
0.113594	0.0123084	0.000549174	0.00538956
0.114895	0.0119748	0.000565871	0.00545129
0.116213	0.0122535	0.000549669	0.00551382
0.117492	0.0110001	0.00056544	0.00557454
0.118807	0.0108329	0.000531243	0.00563691
