# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sample, Backgrounds and Transmissions Data: ***** 
# Subtitle:  DD144 SA 0 A RF- 
# Start: 17-Dec-16   22:43:15   End: 17-Dec-16   22:48:15 
  
# Foreground: Sum 94276:94283 , Loaded: 94276:94283 
# Background: Sum 94158:94163 , Loaded: 94158:94163 
# Cadmium: No Cadmium Subtraction 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
  
# Beam Centre1 :  Cx = 128.2559  Cy = 63.8996       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Transmissions:  Ts = 0.98372 +/- 0.0035605  Te = 0.71066 +/- 0.0023692 
# Transmissions Thickness Correction is:  on 
# Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.00336353	2.04778	0.140872	0.00112661
0.00360182	2.00136	0.0986044	0.00112725
0.00382916	1.91347	0.0659023	0.00112774
0.00408557	1.99546	0.0617707	0.0011282
0.00432619	1.94625	0.045942	0.00112854
0.00456527	1.93693	0.0476319	0.00113083
0.00479759	1.94828	0.0380659	0.00113415
0.00503715	1.90717	0.0401008	0.00113689
0.00527075	1.87727	0.0341509	0.00113907
0.00551059	1.8634	0.0365839	0.00114094
0.00574995	1.79183	0.0310435	0.0011425
0.00599357	1.72996	0.0339474	0.00114387
0.00622433	1.73733	0.0297888	0.00114499
0.00646528	1.65064	0.031163	0.00114601
0.00670105	1.63902	0.0276096	0.00114752
0.00694677	1.60667	0.0286982	0.00115194
0.0071805	1.54566	0.0259584	0.00115553
0.00742058	1.56108	0.0274987	0.00115872
0.00765457	1.50604	0.0245892	0.00116144
0.00790112	1.49585	0.0253679	0.00116397
0.0081344	1.48003	0.023511	0.00116609
0.00837543	1.42752	0.0245358	0.00116805
0.0086074	1.36811	0.0221422	0.00116975
0.0088513	1.36031	0.023058	0.00117136
0.00908133	1.30669	0.0212683	0.00117575
0.00932058	1.28145	0.0219366	0.00118028
0.00955291	1.23842	0.0200661	0.00118422
0.00979728	1.24859	0.0208293	0.00118794
0.0100334	1.19608	0.0191099	0.00119119
0.0102777	1.15691	0.0199326	0.00119424
0.0105103	1.11925	0.0182111	0.00119688
0.0107564	1.09287	0.0187322	0.00119945
0.0109901	1.0722	0.0173802	0.00120169
0.0112346	1.06263	0.0182009	0.00120583
0.0114652	1.02475	0.0166189	0.00121091
0.0117094	1.03551	0.0174459	0.00121583
0.0119406	0.976611	0.016143	0.00122009
0.0121849	0.964649	0.0165156	0.00122422
0.0124139	0.940153	0.0158036	0.0012278
0.0126569	0.906191	0.0159412	0.00123132
0.0128891	0.879976	0.0147562	0.00123443
0.0131336	0.84978	0.0153432	0.00123749
0.0133663	0.815875	0.0140212	0.00124083
0.0136109	0.796543	0.0145682	0.00124694
0.0138402	0.798873	0.013795	0.00125223
0.0140852	0.754492	0.0138087	0.00125748
0.0143183	0.761037	0.0131955	0.00126212
0.0145642	0.726403	0.0135	0.00126668
0.0147934	0.70534	0.0127735	0.00127066
0.0150374	0.695199	0.0129605	0.00127462
0.015269	0.674903	0.0123429	0.00127815
0.0155138	0.648769	0.0123901	0.00128165
0.0157431	0.637577	0.0119062	0.00128753
0.0159866	0.610619	0.0120665	0.00129381
0.0162177	0.594502	0.0113976	0.00129938
0.0164642	0.58401	0.0113147	0.00130495
0.0166961	0.549416	0.0108712	0.00130988
0.0169398	0.544118	0.0110889	0.00131475
0.0171721	0.53835	0.010499	0.00131913
0.01742	0.527146	0.0105534	0.00132354
0.0176493	0.503648	0.0103066	0.0013274
0.0178925	0.481327	0.0101505	0.00133303
0.0181235	0.476202	0.00990266	0.00133953
0.0183686	0.44563	0.00987439	0.00134603
0.0186002	0.438967	0.00950034	0.00135183
0.0188449	0.417844	0.00961783	0.00135762
0.0190745	0.417968	0.00918044	0.00136276
0.0193207	0.399804	0.00917415	0.00136799
0.0195518	0.383334	0.00889531	0.00137265
0.0197967	0.371758	0.00897485	0.00137735
0.0200269	0.363151	0.00862212	0.00138212
0.0202692	0.351213	0.00868336	0.00138945
0.020501	0.333959	0.00820765	0.0013961
0.0207499	0.331874	0.00838782	0.00140287
0.0209806	0.3268	0.00815025	0.00140884
0.0212265	0.307937	0.00804654	0.00141488
0.0214554	0.298767	0.00795203	0.00142025
0.0216999	0.277514	0.00776989	0.00142571
0.0219303	0.271095	0.0075783	0.00143063
0.0221749	0.263086	0.00750455	0.00143562
0.0224054	0.250983	0.00737425	0.00144263
0.0226521	0.243503	0.00727875	0.00145018
0.0228841	0.235779	0.00720558	0.00145695
0.0231299	0.219843	0.00689796	0.00146379
0.0233609	0.219977	0.00696097	0.00146992
