# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  PKM18 Vpol Col7.8 Det 8 RF- 
# Start: 10-Sep-15   14:32:01   End: 10-Sep-15   14:52:01 
  
# Sample - (Flip off): Sum 23570 , Loaded: 23570 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  PKM18 Vpol Col7.8 Det 8 RF+ 
# Start: 10-Sep-15   14:52:01   End: 10-Sep-15   15:12:01 
  
# Sample + (Flip on): Sum 23571 , Loaded: 23571 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 23558+23559 , Loaded: 23558+23559 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 1.0373 +/- 0.0026691  Te = 0.8403 +/- 0.002096 
# Foreground Image Only :  I_corr = I_s 
  
# Beam Centre1 :  Cx = 127.6859  Cy = 64.446       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0048652	0.619443	0.186607	0.00148833
0.00547313	0.796086	0.0812019	0.00148945
0.00554641	0.7205	0.0683494	0.00148956
0.00613563	0.786539	0.0609197	0.00149448
0.00621174	0.789778	0.0707181	0.00149557
0.00678912	0.894162	0.0533517	0.00150217
0.00687488	0.882929	0.0756243	0.00150296
0.00743693	0.780318	0.0481873	0.00150725
0.00751642	0.810655	0.0730346	0.00150776
0.00808435	0.742879	0.0457331	0.00151087
0.00817307	0.845632	0.0656407	0.00151129
0.00873656	0.80865	0.0420304	0.0015136
0.00883249	0.803299	0.0648978	0.00151457
0.00938382	0.678677	0.0378431	0.00152401
0.0094788	0.743305	0.0683798	0.0015254
0.0100352	0.683931	0.034612	0.00153244
0.0101425	0.675376	0.0637562	0.00153362
0.0106867	0.70636	0.0330913	0.0015389
0.0108032	0.752964	0.0654975	0.0015399
0.0113342	0.640775	0.0315048	0.00154397
0.0114489	0.62864	0.0683173	0.00154477
0.0119813	0.683763	0.031157	0.00155196
0.0121053	0.602062	0.0620739	0.0015544
0.0126327	0.643118	0.0287903	0.00156362
0.0127663	0.507995	0.0603769	0.0015657
0.0132801	0.625187	0.0276255	0.00157292
0.0134116	0.617719	0.068858	0.00157459
0.0139272	0.582515	0.0262189	0.00158056
0.0140683	0.637633	0.0601288	0.00158204
0.0145785	0.545827	0.0244262	0.00158697
0.0147294	0.486903	0.0550629	0.00158941
0.0152258	0.547182	0.0235243	0.00160039
0.0153743	0.459537	0.060616	0.00160337
0.0158728	0.541393	0.0228458	0.00161253
0.0160312	0.52849	0.0538461	0.00161519
0.0165241	0.500281	0.0216357	0.00162282
0.0166923	0.436654	0.0524488	0.00162522
0.0171713	0.486271	0.020984	0.00163154
0.0173481	0.485618	0.0491586	0.00163371
0.0178183	0.423769	0.0196346	0.00164241
0.0180052	0.446668	0.0474063	0.00164696
0.0184695	0.434134	0.0188214	0.00165738
0.0186552	0.36893	0.047864	0.00166123
0.0191207	0.423656	0.0180921	0.00167021
0.0193197	0.400787	0.0477544	0.00167377
0.0197677	0.393465	0.0170306	0.00168127
0.0199734	0.421507	0.0436218	0.00168449
0.0204147	0.386076	0.0166969	0.00169097
0.020618	0.415039	0.0462303	0.00169518
0.0210659	0.366233	0.016049	0.00170698
0.0212824	0.320198	0.0432426	0.00171229
0.0217129	0.336478	0.0155975	0.00172216
0.0219361	0.329855	0.0400488	0.00172696
0.0223598	0.322324	0.0149568	0.00173552
0.0225807	0.350392	0.042847	0.00173971
0.0230109	0.296658	0.0142525	0.00174742
0.023245	0.312946	0.0421642	0.00175138
0.0236578	0.293331	0.0140087	0.0017608
0.0240092	0.238852	0.0284819	0.00177057
0.0243167	0.270593	0.013759	0.00177861
0.0246962	0.275657	0.0272876	0.00178792
0.0249742	0.258513	0.0137559	0.00179436
0.0253612	0.239892	0.0251559	0.00180283
0.0256239	0.252016	0.0133997	0.00180827
0.0260082	0.229873	0.0233262	0.00181583
0.0262737	0.230626	0.0129014	0.00182079
0.0266813	0.232418	0.0216925	0.00183192
0.0269308	0.218377	0.012813	0.00183921
0.02734	0.173277	0.0200569	0.00185051
0.0275802	0.218221	0.0128741	0.0018568
0.0279848	0.185506	0.018548	0.00186687
0.0282295	0.192682	0.0120949	0.00187265
0.0286487	0.176816	0.016194	0.00188208
0.0288924	0.178061	0.01208	0.0018873
0.0293225	0.147912	0.015045	0.00189621
0.0295519	0.170749	0.0124959	0.00190357
