# GRASP V.7.15CD    Instrument:  ILL_d33 
  
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  PKM18 Vpol Col5.3 Det 2 RF- 
# Start: 10-Sep-15   15:16:43   End: 10-Sep-15   15:26:43 
  
# Sample - (Flip off): Sum 23573 , Loaded: 23573 
# ***** Sanpol Worksheets I+, I- ***** 
# Subtitle:  PKM18 Vpol Col5.3 Det 2 RF+ 
# Start: 10-Sep-15   15:26:43   End: 10-Sep-15   15:36:43 
  
# Sample + (Flip on): Sum 23574 , Loaded: 23574 
# Det: 1 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 2 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 3 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 4 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Det: 5 : Applying Deadtime Correction per (horizontal) Tube: 1/[1-tau/detector_rate], tau = 1.5e-06 (seconds) 
# Data Normalisation: Exposure Time (1) seconds 
# Attenuator: 0 is In.  Attenuation factor 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator: 0 is In. Up-scaling data by 1 
# Attenuator2: is Out 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Attenuator2: Up-scaling data by 1 
# Background: Sum 23561+23562 , Loaded: 23561+23562 
# Cadmium: No Cadmium Subtraction 
  
# Transmissions:  Ts = 0.99252 +/- 0.0017167  Te = 0.88085 +/- 0.001477 
# Foreground Image Only :  I_corr = I_s 
  
# Beam Centre1 :  Cx = 127.9407  Cy = 65.4408       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre2 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre3 :  Cx = 16.5  Cy = 128.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre4 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
# Beam Centre5 :  Cx = 128.5  Cy = 16.5       Cm Translation :  Tx = 0  Ty = 0 [mm] 
  
# ***** Calibrations: ***** 
# Data: Corrected for D33 Detector Paralax 
# Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
# Data: Divided by Volume 0.2 cm3 
# Solid Angle Correction: 
# Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 1 
# Applying Default Instrument Mask 
# Applying User Defined Mask 
# Applying NanInf Mask 
# Intensity units are:  cm-1 \\ \Delta\Omega  
  
# ***** Analysis ***** 
# Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
# Mod_Q   	I       	Err_I   	Sigma_Q
 
 
0.0209619	0.370724	0.00720344	0.00285725
0.0232039	0.314382	0.0121479	0.00288958
0.0235217	0.310772	0.0075823	0.00289405
0.025726	0.254012	0.00818744	0.00291932
0.0260152	0.223391	0.00792975	0.00292362
0.0282659	0.187536	0.00556721	0.00296371
0.0286389	0.196824	0.00869377	0.00296913
0.0307733	0.146852	0.00439218	0.00300195
0.03119	0.162822	0.0125255	0.00301071
0.0332584	0.113058	0.00378419	0.00304759
0.0357682	0.0881142	0.00315822	0.00309499
0.0382047	0.0602254	0.00285857	0.00314065
0.0406423	0.0445032	0.00271802	0.00319438
0.0431501	0.0313386	0.00239288	0.00324286
0.045243	0.0237874	0.005028	0.00329582
0.0456669	0.0279088	0.00261999	0.00330529
0.0477206	0.0294502	0.00440289	0.00334917
0.0481323	0.0256418	0.00272189	0.00336074
0.0502956	0.0233588	0.00294543	0.00341488
0.0507587	0.0217719	0.00294935	0.0034252
0.0528018	0.0248944	0.00257577	0.00347663
0.0532793	0.0281648	0.00368471	0.0034897
0.0553098	0.0268578	0.00230507	0.00353987
0.055875	0.0332142	0.00485818	0.00355247
0.0577917	0.0318105	0.00220193	0.0036075
0.058398	0.0252786	0.0046478	0.00362381
0.0602908	0.0336213	0.00208569	0.00367026
0.0609684	0.0234641	0.00829892	0.00369102
0.0627778	0.0357989	0.00200896	0.00374371
0.0635693	0.038286	0.0115348	0.00376469
0.0652638	0.0389954	0.00193061	0.00381128
0.0672397	0.0413948	0.00540309	0.00388205
0.0677624	0.0400349	0.00209071	0.00391223
0.0697305	0.0388027	0.00391726	0.00402586
0.0703077	0.0386039	0.00207092	0.00405918
0.0723094	0.0395396	0.00268137	0.00417475
0.0729053	0.0394315	0.00252813	0.00420916
0.0748007	0.0383035	0.00235988	0.0041909
0.075414	0.041067	0.00284823	0.00422526
0.0772936	0.0336505	0.00207577	0.00415473
0.0780207	0.0330262	0.00281404	0.00419382
0.0797776	0.0284297	0.0019153	0.00428826
0.0805201	0.0294572	0.00324174	0.00432817
0.0822636	0.0257353	0.00178207	0.00442188
0.0830247	0.0229362	0.00374959	0.0044628
0.0847512	0.0249942	0.00167795	0.0045556
0.0857428	0.0240188	0.00361052	0.0046089
0.0872518	0.0161581	0.00158181	0.00455288
0.0888832	0.0154124	0.00284661	0.00463801
0.0898075	0.0140388	0.00162966	0.00454071
0.091616	0.0112547	0.00241549	0.00463214
0.0923845	0.0115631	0.00167591	0.004671
0.0941652	0.0110703	0.00197425	0.00476104
0.0949641	0.00987433	0.00178378	0.00480143
0.0967508	0.00905814	0.00171933	0.00489176
0.0975448	0.0103223	0.00203296	0.00493191
0.0992434	0.00873509	0.00158787	0.00501779
0.100129	0.00701383	0.00215459	0.00506257
0.101716	0.00488851	0.00146906	0.00511481
0.102616	0.005698	0.00239982	0.00516008
0.104189	0.00595532	0.00139089	0.00509343
0.105156	0.00341925	0.00253507	0.0051407
0.106679	0.00632831	0.00134132	0.0050615
0.108125	0.00640915	0.00212546	0.00513012
0.109274	0.0063535	0.00137918	0.00518459
0.11093	0.00958673	0.00199182	0.00526319
0.111856	0.00916407	0.00146827	0.00530713
